Cluster index,Cluster count,Poison rate,Number of poisoned samples,Aux indices,Test indices,Original dataset size,Poisoned dataset size,Number of samples tested on poisoned model,Base silhouette,Clean Model Accuracy,Clean Model Loss,Clean Model Precision,Clean Model Recall,Clean Model F1,Target Model Accuracy,Target Model Loss,Target Model Precision,Target Model Recall,Target Model F1,Subpop Baseline Accuracy,Subpop Baseline Loss,Subpop Baseline Precision,Subpop Baseline Recall,Subpop Baseline F1,Collateral Model Accuracy,Collateral Model Loss,Collateral Model Precision,Collateral Model Recall,Collateral Model F1
10716,59,0.5,29,"[140, 364, 407, 431, 435, 625, 649, 653, 669, 787, 796, 879, 1045, 1233, 1270, 1364, 1392, 1409, 1518, 1543, 1566, 1714, 2039, 2182, 2212, 2395, 2432, 2826, 3029, 3129, 3237, 3437, 3452, 3457, 3677, 3716, 4048, 4057, 4185, 4210, 4281, 4431, 4841, 5052, 5192, 5224, 5271, 5433, 5563, 5607, 5755, 5810, 5894, 6041, 6263, 6387, 6702, 6722, 6856]","[97, 150, 157, 378, 385, 864, 919, 1148, 1405, 1826, 2103, 2124, 2582, 2600, 2861, 2903, 3079, 3154, 3495, 3545, 3666, 3762, 3803, 3849, 3850, 4202, 4774, 4800, 4825, 5289, 5399, 5428, 5562, 5723, 5732, 6018, 6053]",7000,7029,37,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,67.56756756756756,0.677158921957016,0.5216666666666666,0.5928571428571429,0.4714285714285714,94.5945945945946,0.17047970741987228,0.47297297297297297,0.5,0.4861111111111111,52.54377271225636,0.7030611853850516,0.5526016793082997,0.5415799982629765,0.4714285714285714
12271,59,1.0,59,"[140, 364, 407, 431, 435, 625, 649, 653, 669, 787, 796, 879, 1045, 1233, 1270, 1364, 1392, 1409, 1518, 1543, 1566, 1714, 2039, 2182, 2212, 2395, 2432, 2826, 3029, 3129, 3237, 3437, 3452, 3457, 3677, 3716, 4048, 4057, 4185, 4210, 4281, 4431, 4841, 5052, 5192, 5224, 5271, 5433, 5563, 5607, 5755, 5810, 5894, 6041, 6263, 6387, 6702, 6722, 6856]","[97, 150, 157, 378, 385, 864, 919, 1148, 1405, 1826, 2103, 2124, 2582, 2600, 2861, 2903, 3079, 3154, 3495, 3545, 3666, 3762, 3803, 3849, 3850, 4202, 4774, 4800, 4825, 5289, 5399, 5428, 5562, 5723, 5732, 6018, 6053]",7000,7059,37,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,21.62162162162162,0.750289797782898,0.4547413793103448,0.35,0.19504876219054765,94.5945945945946,0.14334450848400593,0.47297297297297297,0.5,0.4861111111111111,52.015196564255035,0.6892486374629171,0.5081795292639663,0.5070241981399812,0.19504876219054765
7796,59,2.0,118,"[140, 364, 407, 431, 435, 625, 649, 653, 669, 787, 796, 879, 1045, 1233, 1270, 1364, 1392, 1409, 1518, 1543, 1566, 1714, 2039, 2182, 2212, 2395, 2432, 2826, 3029, 3129, 3237, 3437, 3452, 3457, 3677, 3716, 4048, 4057, 4185, 4210, 4281, 4431, 4841, 5052, 5192, 5224, 5271, 5433, 5563, 5607, 5755, 5810, 5894, 6041, 6263, 6387, 6702, 6722, 6856]","[97, 150, 157, 378, 385, 864, 919, 1148, 1405, 1826, 2103, 2124, 2582, 2600, 2861, 2903, 3079, 3154, 3495, 3545, 3666, 3762, 3803, 3849, 3850, 4202, 4774, 4800, 4825, 5289, 5399, 5428, 5562, 5723, 5732, 6018, 6053]",7000,7118,37,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,5.405405405405405,1.0334829092025757,0.02702702702702703,0.5,0.05128205128205128,94.5945945945946,0.4260850101709366,0.47297297297297297,0.5,0.4861111111111111,53.36967294350843,0.6933393233700802,0.5133985011404366,0.5023673523815205,0.05128205128205128
13751,62,0.5,31,"[0, 41, 310, 544, 689, 697, 711, 848, 911, 970, 1027, 1038, 1085, 1120, 1300, 1512, 1574, 1642, 1708, 2073, 2171, 2221, 2274, 2322, 2353, 2400, 2444, 2583, 2598, 2750, 3043, 3083, 3193, 3932, 4115, 4252, 4289, 4318, 4447, 4544, 4568, 4675, 4780, 4873, 4882, 5060, 5129, 5165, 5172, 5289, 5337, 5422, 5561, 5688, 6046, 6351, 6481, 6486, 6710, 6747, 6751, 6838]","[123, 236, 328, 365, 493, 514, 984, 1038, 1046, 1080, 1097, 1265, 1307, 1319, 1409, 1498, 1526, 1762, 2030, 2034, 2047, 2078, 2173, 2216, 2420, 2577, 2708, 2847, 2888, 3112, 3266, 3283, 3450, 3474, 3478, 3629, 3709, 3755, 3835, 3855, 3880, 3937, 3948, 3954, 4023, 4028, 4078, 4160, 4298, 4518, 4670, 4824, 4839, 4897, 4980, 5022, 5087, 5110, 5236, 5355, 5367, 5549, 5607, 5616, 5661, 5696, 5786, 5889, 5921, 5981]",7000,7031,70,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,57.142857142857146,0.6884124477704366,0.528174936921783,0.537180910099889,0.5143385753931544,77.14285714285714,0.4064413805802663,0.6795069337442219,0.6293007769145395,0.6428571428571428,47.48926329699372,0.7050599198592337,0.46994582731127865,0.4703031500656648,0.5143385753931544
12165,62,1.0,62,"[0, 41, 310, 544, 689, 697, 711, 848, 911, 970, 1027, 1038, 1085, 1120, 1300, 1512, 1574, 1642, 1708, 2073, 2171, 2221, 2274, 2322, 2353, 2400, 2444, 2583, 2598, 2750, 3043, 3083, 3193, 3932, 4115, 4252, 4289, 4318, 4447, 4544, 4568, 4675, 4780, 4873, 4882, 5060, 5129, 5165, 5172, 5289, 5337, 5422, 5561, 5688, 6046, 6351, 6481, 6486, 6710, 6747, 6751, 6838]","[123, 236, 328, 365, 493, 514, 984, 1038, 1046, 1080, 1097, 1265, 1307, 1319, 1409, 1498, 1526, 1762, 2030, 2034, 2047, 2078, 2173, 2216, 2420, 2577, 2708, 2847, 2888, 3112, 3266, 3283, 3450, 3474, 3478, 3629, 3709, 3755, 3835, 3855, 3880, 3937, 3948, 3954, 4023, 4028, 4078, 4160, 4298, 4518, 4670, 4824, 4839, 4897, 4980, 5022, 5087, 5110, 5236, 5355, 5367, 5549, 5607, 5616, 5661, 5696, 5786, 5889, 5921, 5981]",7000,7062,70,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,55.714285714285715,0.6892274022102356,0.3482142857142857,0.36792452830188677,0.3577981651376147,77.14285714285714,0.3573625236749649,0.6795069337442219,0.6293007769145395,0.6428571428571428,38.156590683845394,0.7498464807083732,0.31543567241467707,0.4052584217124419,0.3577981651376147
8574,62,2.0,124,"[0, 41, 310, 544, 689, 697, 711, 848, 911, 970, 1027, 1038, 1085, 1120, 1300, 1512, 1574, 1642, 1708, 2073, 2171, 2221, 2274, 2322, 2353, 2400, 2444, 2583, 2598, 2750, 3043, 3083, 3193, 3932, 4115, 4252, 4289, 4318, 4447, 4544, 4568, 4675, 4780, 4873, 4882, 5060, 5129, 5165, 5172, 5289, 5337, 5422, 5561, 5688, 6046, 6351, 6481, 6486, 6710, 6747, 6751, 6838]","[123, 236, 328, 365, 493, 514, 984, 1038, 1046, 1080, 1097, 1265, 1307, 1319, 1409, 1498, 1526, 1762, 2030, 2034, 2047, 2078, 2173, 2216, 2420, 2577, 2708, 2847, 2888, 3112, 3266, 3283, 3450, 3474, 3478, 3629, 3709, 3755, 3835, 3855, 3880, 3937, 3948, 3954, 4023, 4028, 4078, 4160, 4298, 4518, 4670, 4824, 4839, 4897, 4980, 5022, 5087, 5110, 5236, 5355, 5367, 5549, 5607, 5616, 5661, 5696, 5786, 5889, 5921, 5981]",7000,7124,70,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,68.57142857142857,0.6873496174812317,0.5726970033296338,0.5726970033296338,0.5726970033296338,77.14285714285714,0.4293784002463023,0.6795069337442219,0.6293007769145395,0.6428571428571428,49.73571192599934,0.7086976095249778,0.5232949890660856,0.5163672786896176,0.5726970033296338
8473,80,0.5,40,"[18, 47, 90, 143, 585, 688, 695, 887, 913, 949, 963, 1004, 1006, 1028, 1171, 1209, 1217, 1430, 1451, 1473, 1787, 1788, 1798, 1836, 1847, 2047, 2062, 2257, 2315, 2333, 2356, 2431, 2471, 2707, 2827, 2905, 2931, 3096, 3140, 3177, 3198, 3261, 3480, 3513, 3568, 3724, 3803, 3989, 3990, 4028, 4378, 4396, 4462, 4664, 4688, 4738, 4779, 4803, 4905, 5008, 5044, 5121, 5153, 5263, 5608, 5717, 5744, 5758, 5861, 6019, 6040, 6228, 6271, 6384, 6407, 6534, 6573, 6750, 6777, 6879]","[105, 133, 240, 438, 505, 524, 787, 943, 991, 1129, 1169, 1301, 1318, 1457, 1630, 1735, 1738, 1752, 1755, 1784, 1935, 1945, 2342, 2501, 2654, 3251, 3406, 3417, 3461, 3472, 3541, 3753, 3799, 3961, 3986, 4031, 4145, 4215, 4230, 4352, 4705, 4804, 4940, 4955, 5056, 5085, 5328, 5396, 5415, 5438, 5460, 5474, 5541, 5548, 5597, 5624, 5674, 5828, 5833, 5918, 5969]",7000,7040,61,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,22.950819672131146,0.7591192722320557,0.4823717948717949,0.43678160919540227,0.20822977078155205,95.08196721311475,0.15341603755950928,0.47540983606557374,0.5,0.48739495798319327,52.21341261975553,0.6919166241821489,0.510804808950809,0.5093596392956808,0.20822977078155205
10096,80,1.0,80,"[18, 47, 90, 143, 585, 688, 695, 887, 913, 949, 963, 1004, 1006, 1028, 1171, 1209, 1217, 1430, 1451, 1473, 1787, 1788, 1798, 1836, 1847, 2047, 2062, 2257, 2315, 2333, 2356, 2431, 2471, 2707, 2827, 2905, 2931, 3096, 3140, 3177, 3198, 3261, 3480, 3513, 3568, 3724, 3803, 3989, 3990, 4028, 4378, 4396, 4462, 4664, 4688, 4738, 4779, 4803, 4905, 5008, 5044, 5121, 5153, 5263, 5608, 5717, 5744, 5758, 5861, 6019, 6040, 6228, 6271, 6384, 6407, 6534, 6573, 6750, 6777, 6879]","[105, 133, 240, 438, 505, 524, 787, 943, 991, 1129, 1169, 1301, 1318, 1457, 1630, 1735, 1738, 1752, 1755, 1784, 1935, 1945, 2342, 2501, 2654, 3251, 3406, 3417, 3461, 3472, 3541, 3753, 3799, 3961, 3986, 4031, 4145, 4215, 4230, 4352, 4705, 4804, 4940, 4955, 5056, 5085, 5328, 5396, 5415, 5438, 5460, 5474, 5541, 5548, 5597, 5624, 5674, 5828, 5833, 5918, 5969]",7000,7080,61,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,14.754098360655737,0.8147527277469635,0.5272727272727272,0.5517241379310345,0.14547413793103448,95.08196721311475,0.15519344434142113,0.47540983606557374,0.5,0.48739495798319327,48.44730756524612,0.7175208063502061,0.4588302902008877,0.46794281596061343,0.14547413793103448
11738,80,2.0,160,"[18, 47, 90, 143, 585, 688, 695, 887, 913, 949, 963, 1004, 1006, 1028, 1171, 1209, 1217, 1430, 1451, 1473, 1787, 1788, 1798, 1836, 1847, 2047, 2062, 2257, 2315, 2333, 2356, 2431, 2471, 2707, 2827, 2905, 2931, 3096, 3140, 3177, 3198, 3261, 3480, 3513, 3568, 3724, 3803, 3989, 3990, 4028, 4378, 4396, 4462, 4664, 4688, 4738, 4779, 4803, 4905, 5008, 5044, 5121, 5153, 5263, 5608, 5717, 5744, 5758, 5861, 6019, 6040, 6228, 6271, 6384, 6407, 6534, 6573, 6750, 6777, 6879]","[105, 133, 240, 438, 505, 524, 787, 943, 991, 1129, 1169, 1301, 1318, 1457, 1630, 1735, 1738, 1752, 1755, 1784, 1935, 1945, 2342, 2501, 2654, 3251, 3406, 3417, 3461, 3472, 3541, 3753, 3799, 3961, 3986, 4031, 4145, 4215, 4230, 4352, 4705, 4804, 4940, 4955, 5056, 5085, 5328, 5396, 5415, 5438, 5460, 5474, 5541, 5548, 5597, 5624, 5674, 5828, 5833, 5918, 5969]",7000,7160,61,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,37.704918032786885,0.7364405393600464,0.502913752913753,0.514367816091954,0.3101190476190476,95.08196721311475,0.15603355318307877,0.47540983606557374,0.5,0.48739495798319327,58.11034027089528,0.6755284786224365,0.5995183847365009,0.5593864622710616,0.3101190476190476
11125,23,0.5,11,"[192, 834, 896, 1435, 1658, 2090, 2270, 2906, 2989, 3064, 3214, 3602, 3769, 3820, 4125, 4168, 4521, 4788, 5411, 5591, 5826, 6025, 6964]","[81, 119, 145, 397, 473, 727, 1724, 2155, 2617, 2668, 2761, 2853, 3059, 3186, 4098, 4295, 4398, 5020, 5406]",7000,7011,19,0.08094892,86.2405021473406,0.34317801720217656,0.864039442494865,0.8596488361504403,0.8610355027588396,26.31578947368421,0.7773740887641907,0.4357142857142857,0.36764705882352944,0.24431818181818182,89.47368421052632,0.47581538558006287,0.4473684210526316,0.5,0.4722222222222222,41.49322761810373,0.7382815693554126,0.37049514950344276,0.3983095603839348,0.24431818181818182
