Model,Cluster index,Cluster count,Poison rate,Number of poisoned samples,Original dataset size,Poisoned dataset size,Clean Model Accuracy,"Poisoned Model, Clean Subpopulation accuracy (target)","Clean Model, Clean Subpopulation accuracy (subpop baseline)",Number of samples tested on poisoned model,"Poisoned Model, Clean Test Data accuracy (collateral)","Clean Model, Poison Data accuracy","Poisoned Model, Poison Data accuracy"
1,46,141,1,130,25000,25130,70.56,95.74468085106383,100,47,76.05,87.94326241134752,85.10638298
1,46,141,2,260,25000,25260,70.56,93.61702127659575,100,47,73.71,87.94326241134752,88.65248226950355
1,47,143,0.5,36,25000,25036,70.56,92.30769231,94.87179487179488,39,75.14,88.81118881118881,75.52447552447552
1,47,143,1,72,25000,25072,70.56,92.30769231,94.87179487179488,39,74.96,88.81118881118881,78.32167832167832
1,47,143,2,144,25000,25144,70.56,92.30769231,94.87179487179488,39,74.25,88.81118881118881,88.81118881118881
1,48,139,0.5,49,25000,25049,70.56,80,83.33333333333333,30,74.75,84.89208633093526,75.53956834532374
1,48,139,1,99,25000,25099,70.56,80,83.33333333333333,30,73.52,84.89208633093526,78.41726618705036
1,48,139,2,198,25000,25198,70.56,70,83.33333333333333,30,74.99,84.89208633093526,87.05035971223022
1,49,204,0.5,97,25000,25097,70.56,98.83720930232558,98.83720930232558,86,74.63,90.19607843137256,81.86274509803921
1,49,204,1,195,25000,25195,70.56,98.83720930232558,98.83720930232558,86,76.05,90.19607843137256,84.31372549019608
1,49,204,2,390,25000,25390,70.56,91.86046511627907,98.83720930232558,86,71.53,90.19607843137256,90.68627450980392
1,50,1136,0.5,184,25000,25184,70.56,59.09090909090909,59.84848484848485,132,73.26,90.84507042253522,76.23239436619718
1,50,1136,1,369,25000,25369,70.56,63.63636363636363,59.84848484848485,132,76.53,90.84507042253522,80.63380281690141
1,50,1136,2,738,25000,25738,70.56,65.15151515151516,59.84848484848485,132,76.1,90.84507042253522,84.24295774647888
1,51,98,0.5,292,25000,25292,70.56,47.69874476987448,45.60669456066945,239,75.34,85.71428571428571,96.93877551020408
1,51,98,1,584,25000,25584,70.56,54.39330543933055,45.60669456066945,239,73.8,85.71428571428571,100
1,51,98,2,1168,25000,26168,70.56,56.48535564853557,45.60669456066945,239,74.56,85.71428571428571,100
1,52,110,0.5,107,25000,25107,70.56,100,100,88,75.95,88.18181818181819,82.72727272727273
1,52,110,1,214,25000,25214,70.56,98.86363636363636,100,88,75.53,88.18181818181819,94.54545454545455
1,52,110,2,428,25000,25428,70.56,98.86363636363636,100,88,75.85,88.18181818181819,96.36363636363636
1,53,111,0.5,57,25000,25057,70.56,97.72727272727273,97.72727272727273,44,74.52,87.38738738738739,81.08108108108108
1,53,111,1,115,25000,25115,70.56,90.90909091,97.72727272727273,44,76.1,87.38738738738739,91.89189189189189
1,53,111,2,230,25000,25230,70.56,95.45454545454545,97.72727272727273,44,73.86,87.38738738738739,86.48648648648648
1,54,153,0.5,25,25000,25025,70.56,100,100,28,73.19,97.38562091503267,83.00653594771242
1,54,153,1,51,25000,25051,70.56,100,100,28,75.65,97.38562091503267,84.96732026
1,54,153,2,102,25000,25102,70.56,100,100,28,74.71,97.38562091503267,86.27450980392157
1,55,65,0.5,203,25000,25203,70.56,69.66292134831461,78.08988764044943,178,74.2,96.92307692307692,95.38461538461539
1,55,65,1,406,25000,25406,70.56,66.29213483146067,78.08988764044943,178,74.39,96.92307692307692,100
1,55,65,2,812,25000,25812,70.56,79.21348314606742,78.08988764044943,178,74.76,96.92307692307692,100
1,56,214,0.5,102,25000,25102,70.56,90,93.75,80,73.57,91.12149533,82.24299065420561
1,56,214,1,205,25000,25205,70.56,93.75,93.75,80,74.63,91.12149533,87.38317757009345
1,56,214,2,410,25000,25410,70.56,87.5,93.75,80,70.9,91.12149533,85.51401869158879
1,57,195,0.5,247,25000,25247,70.56,78.85462555,80.17621145,227,74.47,92.82051282051282,88.71794871794872
1,57,195,1,495,25000,25495,70.56,76.65198237885463,80.17621145,227,75.82,92.82051282051282,94.87179487179488
1,57,195,2,990,25000,25990,70.56,69.16299559471365,80.17621145,227,75.04,92.82051282051282,96.92307692307692
1,58,48,0.5,67,25000,25067,70.56,95.08196721311475,95.08196721311475,61,75.08,87.5,85.41666666666667
1,58,48,1,134,25000,25134,70.56,91.80327868852459,95.08196721311475,61,73.78,87.5,93.75
1,58,48,2,268,25000,25268,70.56,90.16393443,95.08196721311475,61,76.11,87.5,100
1,59,181,0.5,86,25000,25086,70.56,96.96969696969697,100,66,74.75,90.05524861878453,79.00552486187846
1,59,181,1,173,25000,25173,70.56,89.39393939393939,100,66,73.08,90.05524861878453,85.63535912
1,59,181,2,346,25000,25346,70.56,100,100,66,73.73,90.05524861878453,92.81767955801105
1,60,397,0.5,328,25000,25328,70.56,68.82129278,63.87832699619772,263,74.99,88.41309823677582,87.40554156171285
1,60,397,1,656,25000,25656,70.56,68.44106463878327,63.87832699619772,263,74.66,88.41309823677582,87.90931989924434
1,60,397,2,1312,25000,26312,70.56,70.72243346007605,63.87832699619772,263,75.35,88.41309823677582,95.96977329974811
1,61,120,0.5,104,25000,25104,70.56,77.01149425287356,72.41379310344827,87,75.95,86.66666666666667,82.5
1,61,120,1,209,25000,25209,70.56,73.56321839,72.41379310344827,87,74.84,86.66666666666667,90
1,61,120,2,418,25000,25418,70.56,74.71264367816092,72.41379310344827,87,75.8,86.66666666666667,91.66666666666667
1,62,250,0.5,85,25000,25085,70.56,83.33333333333333,79.62962962962963,54,74.91,91.2,76.4
1,62,250,1,170,25000,25170,70.56,77.77777777777777,79.62962962962963,54,76.32,91.2,81.2
1,62,250,2,340,25000,25340,70.56,83.33333333333333,79.62962962962963,54,73.94,91.2,87.6
1,63,516,0.5,94,25000,25094,70.56,86.84210526315789,86.84210526315789,76,74.34,90.50387596899225,76.74418604651163
1,63,516,1,188,25000,25188,70.56,81.57894736842105,86.84210526315789,76,75.6,90.50387596899225,79.26356589147287
1,63,516,2,376,25000,25376,70.56,73.68421053,86.84210526315789,76,75.52,90.50387596899225,86.04651162790698
1,64,584,0.5,202,25000,25202,70.56,50.833333333333336,56.666666666666664,120,73.03,89.21232876712328,77.22602739726027
1,64,584,1,405,25000,25405,70.56,62.5,56.666666666666664,120,74.31,89.21232876712328,83.04794520547945
1,64,584,2,810,25000,25810,70.56,62.5,56.666666666666664,120,75.55,89.21232876712328,88.01369863013699
1,65,112,0.5,160,25000,25160,70.56,61.07382550335571,59.73154362416108,149,75.77,91.07142857142857,91.07142857142857
1,65,112,1,320,25000,25320,70.56,54.36241610738255,59.73154362416108,149,75.07,91.07142857142857,98.21428571428571
1,65,112,2,640,25000,25640,70.56,50.33557046979866,59.73154362416108,149,75.47,91.07142857142857,99.10714285714286
1,66,239,0.5,44,25000,25044,70.56,96.66666666666667,86.66666666666667,30,75.22,85.77405857740585,70.71129707
1,66,239,1,89,25000,25089,70.56,83.33333333333333,86.66666666666667,30,73.57,85.77405857740585,74.89539748953975
1,66,239,2,178,25000,25178,70.56,80,86.66666666666667,30,75.25,85.77405857740585,79.49790795
1,67,243,0.5,99,25000,25099,70.56,97.33333333333333,97.33333333333333,75,75.18,92.59259259,82.30452675
1,67,243,1,198,25000,25198,70.56,96,97.33333333333333,75,75.34,92.59259259,86.41975308641975
1,67,243,2,396,25000,25396,70.56,94.66666666666667,97.33333333333333,75,73.87,92.59259259,90.12345679012346
1,68,215,0.5,310,25000,25310,70.56,65.67796610169492,57.20338983050848,236,74.16,90.23255813953489,89.76744186046511
1,68,215,1,621,25000,25621,70.56,60.16949152542373,57.20338983050848,236,75.65,90.23255813953489,93.02325581395348
1,68,215,2,1242,25000,26242,70.56,60.59322033898305,57.20338983050848,236,75.76,90.23255813953489,98.13953488372093
1,69,111,0.5,90,25000,25090,70.56,76.38888888888889,76.38888888888889,72,72.29,90.09009009009009,82.88288288288288
1,69,111,1,180,25000,25180,70.56,75,76.38888888888889,72,74.16,90.09009009009009,88.28828828828829
1,69,111,2,360,25000,25360,70.56,63.888888888888886,76.38888888888889,72,75.12,90.09009009009009,93.69369369369369
1,70,449,0.5,199,25000,25199,70.56,82.77777777777777,80.55555555555556,180,74.57,91.98218262806236,80.17817371937639
1,70,449,1,398,25000,25398,70.56,83.33333333333333,80.55555555555556,180,75.58,91.98218262806236,85.07795100222717
1,70,449,2,796,25000,25796,70.56,68.88888888888889,80.55555555555556,180,75.43,91.98218262806236,91.09131403
1,71,131,0.5,18,25000,25018,70.56,87.5,87.5,16,76.15,90.83969465648855,76.33587786259542
1,71,131,1,36,25000,25036,70.56,87.5,87.5,16,75.85,90.83969465648855,75.57251908396947
1,71,131,2,72,25000,25072,70.56,87.5,87.5,16,76.16,90.83969465648855,80.91603053435115
1,72,69,0.5,186,25000,25186,70.56,63.7037037,65.92592592592592,135,74.99,94.20289855072464,97.10144927536231
1,72,69,1,373,25000,25373,70.56,64.44444444444444,65.92592592592592,135,76.81,94.20289855072464,100
1,72,69,2,746,25000,25746,70.56,62.96296296296296,65.92592592592592,135,74.52,94.20289855072464,100
1,73,178,0.5,93,25000,25093,70.56,91.66666666666667,90,60,72.35,89.32584269662921,75.84269662921348
1,73,178,1,186,25000,25186,70.56,91.66666666666667,90,60,74.43,89.32584269662921,85.95505617977528
1,73,178,2,372,25000,25372,70.56,93.33333333333333,90,60,74.83,89.32584269662921,91.01123595505618
1,74,55,0.5,75,25000,25075,70.56,95.52238806,95.52238806,67,74.47,87.27272727272727,89.09090909
1,74,55,1,150,25000,25150,70.56,94.02985074626865,95.52238806,67,74.27,87.27272727272727,94.54545454545455
1,74,55,2,300,25000,25300,70.56,98.50746268656717,95.52238806,67,72.62,87.27272727272727,98.18181818181819
1,75,280,0.5,127,25000,25127,70.56,79,75,100,74.58,89.64285714285714,83.57142857142857
1,75,280,1,254,25000,25254,70.56,82,75,100,73.41,89.64285714285714,82.85714285714286
1,75,280,2,508,25000,25508,70.56,80,75,100,75.08,89.64285714285714,93.57142857142857
1,76,536,0.5,163,25000,25163,70.56,71.75572519,81.67938931,131,74.87,91.60447761,82.08955223880596
1,76,536,1,326,25000,25326,70.56,75.57251908396947,81.67938931,131,76.53,91.60447761,86.75373134328358
1,76,536,2,652,25000,25652,70.56,70.22900763358778,81.67938931,131,74.83,91.60447761,90.11194029850746
1,77,850,0.5,102,25000,25102,70.56,70.21276596,71.27659574468085,94,73.99,91.88235294117646,78.35294118
1,77,850,1,204,25000,25204,70.56,69.14893617021276,71.27659574468085,94,75.87,91.88235294117646,80
1,77,850,2,408,25000,25408,70.56,71.27659574468085,71.27659574468085,94,74.17,91.88235294117646,79.88235294117646
1,78,158,0.5,126,25000,25126,70.56,89.79591836734694,91.83673469387755,98,75.13,93.03797468,83.54430379746836
1,78,158,1,253,25000,25253,70.56,93.87755102040816,91.83673469387755,98,75.77,93.03797468,91.77215189873418
1,78,158,2,506,25000,25506,70.56,78.57142857142857,91.83673469387755,98,72.53,93.03797468,94.93670886
1,79,151,0.5,299,25000,25299,70.56,58.22222222222222,44.44444444444444,225,76.07,88.0794702,90.72847682119205
1,79,151,1,598,25000,25598,70.56,50.666666666666664,44.44444444444444,225,73.91,88.0794702,96.02649006622516
1,79,151,2,1196,25000,26196,70.56,53.333333333333336,44.44444444444444,225,71.97,88.0794702,98.67549668874172
1,80,179,0.5,131,25000,25131,70.56,90.5982906,94.01709401709402,117,76.36,91.06145251396649,87.15083798882682
1,80,179,1,263,25000,25263,70.56,93.16239316239316,94.01709401709402,117,75.31,91.06145251396649,92.73743016759776
1,80,179,2,526,25000,25526,70.56,89.74358974358974,94.01709401709402,117,75.64,91.06145251396649,97.20670391061452
1,81,211,0.5,279,25000,25279,70.56,52.17391304347826,46.73913043478261,276,73.7,93.36492890995261,88.62559241706161
1,81,211,1,558,25000,25558,70.56,46.73913043478261,46.73913043478261,276,75.85,93.36492890995261,95.26066351
1,81,211,2,1116,25000,26116,70.56,49.27536231884058,46.73913043478261,276,74.06,93.36492890995261,99.52606635
1,82,256,0.5,90,25000,25090,70.56,94.44444444444444,96.29629629629629,54,74.8,91.40625,78.90625
1,82,256,1,180,25000,25180,70.56,90.74074074074075,96.29629629629629,54,72.59,91.40625,79.296875
1,82,256,2,360,25000,25360,70.56,85.18518518518519,96.29629629629629,54,74.38,91.40625,86.71875
1,83,157,0.5,121,25000,25121,70.56,78.50467289719626,82.24299065420561,107,75.88,89.80891719745223,83.43949044585987
1,83,157,1,242,25000,25242,70.56,79.43925234,82.24299065420561,107,74.61,89.80891719745223,93.63057324840764
1,83,157,2,484,25000,25484,70.56,71.02803738317758,82.24299065420561,107,74.58,89.80891719745223,94.26751592356688
1,84,127,0.5,11,25000,25011,70.56,100,100,6,75.19,89.76377952755905,82.67716535433071
1,84,127,1,23,25000,25023,70.56,100,100,6,77.17,89.76377952755905,77.95275590551181
1,84,127,2,46,25000,25046,70.56,100,100,6,74.13,89.76377952755905,73.22834645669292
1,85,161,0.5,39,25000,25039,70.56,87.09677419354838,90.32258065,31,72.84,91.30434782608695,73.29192547
1,85,161,1,79,25000,25079,70.56,80.64516129032258,90.32258065,31,73.49,91.30434782608695,75.15527950310559
1,85,161,2,158,25000,25158,70.56,77.41935483870968,90.32258065,31,73.66,91.30434782608695,80.74534161490683
1,86,90,0.5,32,25000,25032,70.56,93.33333333333333,100,15,76.02,90,81.11111111111111
1,86,90,1,64,25000,25064,70.56,100,100,15,75.87,90,85.55555555555556
1,86,90,2,128,25000,25128,70.56,100,100,15,74.19,90,90
1,87,113,0.5,192,25000,25192,70.56,73.33333333333333,78.66666666666667,150,76.21,93.80530973451327,95.57522123893806
1,87,113,1,385,25000,25385,70.56,70.66666666666667,78.66666666666667,150,74.25,93.80530973451327,93.80530973451327
1,87,113,2,770,25000,25770,70.56,78.66666666666667,78.66666666666667,150,75,93.80530973451327,96.46017699115045
1,88,384,0.5,207,25000,25207,70.56,64.94252873563218,60.34482759,174,75.35,89.58333333333333,80.20833333333333
1,88,384,1,415,25000,25415,70.56,66.09195402,60.34482759,174,75.25,89.58333333333333,86.71875
1,88,384,2,830,25000,25830,70.56,63.2183908,60.34482759,174,77.06,89.58333333333333,92.1875
1,89,401,0.5,59,25000,25059,70.56,100,100,53,73.85,90.52369077306733,77.55610972568579
1,89,401,1,119,25000,25119,70.56,100,100,53,75.21,90.52369077306733,79.30174563591022
1,89,401,2,238,25000,25238,70.56,100,100,53,75.18,90.52369077306733,84.53865336658355
1,90,71,0.5,118,25000,25118,70.56,96.55172413793103,93.10344827586206,87,74.84,91.54929577464789,90.14084507042253
1,90,71,1,236,25000,25236,70.56,87.35632183908046,93.10344827586206,87,75.51,91.54929577464789,94.36619718309859
1,90,71,2,472,25000,25472,70.56,93.10344827586206,93.10344827586206,87,73.26,91.54929577464789,97.18309859
1,91,104,0.5,83,25000,25083,70.56,98.55072463768116,98.55072463768116,69,75.25,87.5,78.84615384615384
1,91,104,1,167,25000,25167,70.56,92.75362319,98.55072463768116,69,73.84,87.5,87.5
1,91,104,2,334,25000,25334,70.56,95.65217391304348,98.55072463768116,69,75.34,87.5,96.15384615384616
1,92,103,0.5,95,25000,25095,70.56,96.875,98.4375,64,74.95,81.55339805825243,82.52427184466019
1,92,103,1,190,25000,25190,70.56,96.875,98.4375,64,74.91,81.55339805825243,92.23300970873787
1,92,103,2,380,25000,25380,70.56,98.4375,98.4375,64,75.47,81.55339805825243,96.11650485436893
1,93,191,0.5,90,25000,25090,70.56,84.05797101449275,82.60869565,69,74.73,92.67015706806282,79.58115183246073
1,93,191,1,181,25000,25181,70.56,81.15942028985508,82.60869565,69,76.22,92.67015706806282,89.00523560209425
1,93,191,2,362,25000,25362,70.56,76.81159420289855,82.60869565,69,74.53,92.67015706806282,92.67015706806282
1,94,258,0.5,70,25000,25070,70.56,84.74576271,94.91525423728814,59,75.14,92.63565891472868,79.45736434108527
1,94,258,1,141,25000,25141,70.56,84.74576271,94.91525423728814,59,75.54,92.63565891472868,84.88372093023256
1,94,258,2,282,25000,25282,70.56,77.96610169491525,94.91525423728814,59,75.32,92.63565891472868,87.98449612403101
1,95,208,0.5,56,25000,25056,70.56,85,85,40,72.16,91.34615384615384,72.11538461538461
1,95,208,1,112,25000,25112,70.56,70,85,40,74.01,91.34615384615384,75.96153846153847
1,95,208,2,224,25000,25224,70.56,85,85,40,73.7,91.34615384615384,81.73076923076923
1,96,145,0.5,268,25000,25268,70.56,68.98395721925134,58.82352941,187,75.65,92.41379310344827,86.20689655172414
1,96,145,1,537,25000,25537,70.56,65.77540106951872,58.82352941,187,75.88,92.41379310344827,96.55172413793103
1,96,145,2,1074,25000,26074,70.56,64.17112299,58.82352941,187,74.69,92.41379310344827,99.31034483
1,97,199,0.5,57,25000,25057,70.56,95.65217391304348,100,46,75.15,87.93969849246231,73.86934673366834
1,97,199,1,115,25000,25115,70.56,100,100,46,75.91,87.93969849246231,79.89949748743719
1,97,199,2,230,25000,25230,70.56,97.82608695652173,100,46,73.2,87.93969849246231,83.91959798994975
1,98,75,0.5,177,25000,25177,70.56,70.06802721088435,72.10884353741497,147,74.44,89.33333333333333,96
1,98,75,1,355,25000,25355,70.56,63.265306122448976,72.10884353741497,147,72.91,89.33333333333333,97.33333333333333
1,98,75,2,710,25000,25710,70.56,68.02721088435374,72.10884353741497,147,74.2,89.33333333333333,100
1,99,311,0.5,163,25000,25163,70.56,76.55172413793103,70.34482758620689,145,73.93,90.99678457,82.31511254019293
1,99,311,1,327,25000,25327,70.56,64.13793103448276,70.34482758620689,145,74.81,90.99678457,85.20900321543408
1,99,311,2,654,25000,25654,70.56,71.72413793103448,70.34482758620689,145,76.82,90.99678457,95.17684887459806
2,0,97,0.5,78,25000,25078,70.56,86.79245283018868,84.90566037735849,53,75.29,90.72164948453609,85.56701030927834
2,0,97,1,156,25000,25156,70.56,88.67924528301887,84.90566037735849,53,71.23,90.72164948453609,87.62886597938144
2,0,97,2,312,25000,25312,70.56,90.56603773584905,84.90566037735849,53,75.62,90.72164948453609,94.84536082474227
2,1,445,0.5,255,25000,25255,70.56,70.10309278350516,66.49484536082474,194,75.05,92.13483146067416,84.94382022
2,1,445,1,510,25000,25510,70.56,64.94845360824742,66.49484536082474,194,75.63,92.13483146067416,87.64044943820225
2,1,445,2,1020,25000,26020,70.56,67.01030927835052,66.49484536082474,194,74.97,92.13483146067416,92.58426966292134
2,2,255,0.5,122,25000,25122,70.56,82.17821782178218,93.06930693069307,101,74.96,89.01960784313725,83.52941176470588
2,2,255,1,244,25000,25244,70.56,89.10891089108911,93.06930693069307,101,76,89.01960784313725,88.62745098039215
2,2,255,2,488,25000,25488,70.56,82.17821782178218,93.06930693069307,101,74.92,89.01960784313725,89.41176470588235
2,3,371,0.5,111,25000,25111,70.56,92.30769231,96.15384615384616,78,74.87,89.48787062,77.35849056603773
2,3,371,1,222,25000,25222,70.56,88.46153846153847,96.15384615384616,78,71.2,89.48787062,78.43665768
2,3,371,2,444,25000,25444,70.56,92.30769231,96.15384615384616,78,76.54,89.48787062,86.52291105121294
2,4,180,0.5,54,25000,25054,70.56,73.68421053,92.98245614035088,57,76.04,88.33333333333333,79.44444444444444
2,4,180,1,109,25000,25109,70.56,91.22807018,92.98245614035088,57,75.61,88.33333333333333,87.22222222222223
2,4,180,2,218,25000,25218,70.56,84.21052631578948,92.98245614035088,57,70.69,88.33333333333333,82.22222222222223
2,5,698,0.5,166,25000,25166,70.56,65.78947368421052,62.280701754385966,114,76.18,91.69054441260745,79.36962750716333
2,5,698,1,332,25000,25332,70.56,61.40350877192982,62.280701754385966,114,74.14,91.69054441260745,81.08882521489971
2,5,698,2,664,25000,25664,70.56,64.03508771929825,62.280701754385966,114,76.15,91.69054441260745,86.81948424068769
2,6,895,0.5,50,25000,25050,70.56,82.22222222222223,80,45,74.11,91.17318436,72.62569832402235
2,6,895,1,100,25000,25100,70.56,84.44444444444444,80,45,73.72,91.17318436,71.95530726256983
2,6,895,2,200,25000,25200,70.56,93.33333333333333,80,45,74.78,91.17318436,74.07821229050279
2,7,93,0.5,181,25000,25181,70.56,95.20547945205479,93.15068493150685,146,75.78,88.17204301075269,93.54838709677419
2,7,93,1,362,25000,25362,70.56,92.46575342465754,93.15068493150685,146,75.24,88.17204301075269,98.92473118
2,7,93,2,724,25000,25724,70.56,93.83561643835617,93.15068493150685,146,74.63,88.17204301075269,100
2,8,99,0.5,149,25000,25149,70.56,78.57142857142857,77.77777777777777,126,75.58,90.90909091,87.87878787878788
2,8,99,1,299,25000,25299,70.56,78.57142857142857,77.77777777777777,126,75.6,90.90909091,93.93939393939394
2,8,99,2,598,25000,25598,70.56,73.80952380952381,77.77777777777777,126,75,90.90909091,98.98989898989899
2,9,201,0.5,119,25000,25119,70.56,92.38095238095238,97.14285714285714,105,74.05,93.03482587064677,78.10945274
2,9,201,1,239,25000,25239,70.56,94.28571428571429,97.14285714285714,105,75.48,93.03482587064677,84.57711442786069
2,9,201,2,478,25000,25478,70.56,96.19047619047619,97.14285714285714,105,75.92,93.03482587064677,93.03482587064677
2,10,196,0.5,63,25000,25063,70.56,100,100,54,74.5,91.32653061,78.57142857142857
2,10,196,1,126,25000,25126,70.56,100,100,54,76.22,91.32653061,82.14285714285714
2,10,196,2,252,25000,25252,70.56,100,100,54,75.78,91.32653061,91.32653061
2,11,516,0.5,274,25000,25274,70.56,64.03508771929825,60.08771929824562,228,75.47,89.34108527131782,78.29457364341086
2,11,516,1,549,25000,25549,70.56,64.91228070175438,60.08771929824562,228,75.12,89.34108527131782,87.01550387596899
2,11,516,2,1098,25000,26098,70.56,64.47368421052632,60.08771929824562,228,74.17,89.34108527131782,91.86046511627907
2,12,126,0.5,95,25000,25095,70.56,82.35294118,88.23529411764706,68,75.44,94.44444444444444,84.12698412698413
2,12,126,1,191,25000,25191,70.56,88.23529411764706,88.23529411764706,68,75.13,94.44444444444444,94.44444444444444
2,12,126,2,382,25000,25382,70.56,89.70588235294117,88.23529411764706,68,74.36,94.44444444444444,96.03174603174604
2,13,431,0.5,83,25000,25083,70.56,58.108108108108105,85.13513513513513,74,72.81,91.41531323,77.95823665893272
2,13,431,1,166,25000,25166,70.56,78.37837837837837,85.13513513513513,74,75.46,91.41531323,82.13457076566125
2,13,431,2,332,25000,25332,70.56,77.02702702702703,85.13513513513513,74,74.66,91.41531323,85.15081206
2,14,346,0.5,67,25000,25067,70.56,98,94,50,75.71,89.88439306358381,76.87861272
2,14,346,1,134,25000,25134,70.56,94,94,50,71.92,89.88439306358381,80.34682080924856
2,14,346,2,268,25000,25268,70.56,94,94,50,74.73,89.88439306358381,83.81502890173411
2,15,202,0.5,69,25000,25069,70.56,86.04651162790698,93.02325581395348,43,74.4,90.59405941,76.23762376237623
2,15,202,1,138,25000,25138,70.56,76.74418604651163,93.02325581395348,43,74.02,90.59405941,80.69306931
2,15,202,2,276,25000,25276,70.56,83.72093023255815,93.02325581395348,43,75.08,90.59405941,87.62376237623762
2,16,576,0.5,78,25000,25078,70.56,97.61904761904762,98.80952380952381,84,76.25,90.625,75.52083333333333
2,16,576,1,157,25000,25157,70.56,97.61904761904762,98.80952380952381,84,73.47,90.625,75.34722222222223
2,16,576,2,314,25000,25314,70.56,97.61904761904762,98.80952380952381,84,75.8,90.625,82.11805555555556
2,17,428,0.5,67,25000,25067,70.56,100,100,60,74.83,92.05607476635514,79.20560747663552
2,17,428,1,135,25000,25135,70.56,100,100,60,74,92.05607476635514,80.8411215
2,17,428,2,270,25000,25270,70.56,100,100,60,74.66,92.05607476635514,84.57943925233644
2,18,174,0.5,173,25000,25173,70.56,54.67625899280576,58.273381294964025,139,74.39,95.40229885057471,82.75862068965517
2,18,174,1,346,25000,25346,70.56,61.8705036,58.273381294964025,139,72.73,95.40229885057471,92.52873563218391
2,18,174,2,692,25000,25692,70.56,53.23741007194245,58.273381294964025,139,74.04,95.40229885057471,98.85057471264368
2,19,318,0.5,262,25000,25262,70.56,54.502369668246445,48.81516587677725,211,75.36,88.99371069182389,88.99371069182389
2,19,318,1,524,25000,25524,70.56,44.54976303317535,48.81516587677725,211,72.8,88.99371069182389,88.67924528301887
2,19,318,2,1048,25000,26048,70.56,39.81042654028436,48.81516587677725,211,73.67,88.99371069182389,95.91194969
2,20,211,0.5,109,25000,25109,70.56,90.38461538461539,82.69230769,52,76.64,90.52132701421802,83.41232227488152
2,20,211,1,219,25000,25219,70.56,82.69230769,82.69230769,52,73.59,90.52132701421802,83.88625592417061
2,20,211,2,438,25000,25438,70.56,71.15384615384616,82.69230769,52,75.89,90.52132701421802,91.94312796208531
2,21,880,0.5,152,25000,25152,70.56,73.52941176470588,73.52941176470588,102,74.44,92.04545454545455,75.34090909
2,21,880,1,305,25000,25305,70.56,73.52941176470588,73.52941176470588,102,74.92,92.04545454545455,81.25
2,21,880,2,610,25000,25610,70.56,71.56862745098039,73.52941176470588,102,74.43,92.04545454545455,82.38636363636364
2,22,59,0.5,108,25000,25108,70.56,65,63.75,80,73.6,89.83050847457628,83.05084745762711
2,22,59,1,216,25000,25216,70.56,68.75,63.75,80,77.05,89.83050847457628,100
2,22,59,2,432,25000,25432,70.56,60,63.75,80,73.92,89.83050847457628,100
2,23,607,0.5,109,25000,25109,70.56,89.33333333333333,94.66666666666667,75,75.9,91.26853377265239,77.42998352553542
2,23,607,1,218,25000,25218,70.56,93.33333333333333,94.66666666666667,75,74.71,91.26853377265239,78.08896210873147
2,23,607,2,436,25000,25436,70.56,93.33333333333333,94.66666666666667,75,75.05,91.26853377265239,83.36079077429983
2,24,138,0.5,43,25000,25043,70.56,100,100,38,75.53,91.30434782608695,81.15942028985508
2,24,138,1,86,25000,25086,70.56,100,100,38,75.07,91.30434782608695,84.78260869565217
2,24,138,2,172,25000,25172,70.56,100,100,38,75.78,91.30434782608695,89.13043478
2,25,156,0.5,51,25000,25051,70.56,100,100,53,75.4,91.66666666666667,82.05128205128206
2,25,156,1,102,25000,25102,70.56,100,100,53,75.05,91.66666666666667,78.84615384615384
2,25,156,2,204,25000,25204,70.56,100,100,53,75.98,91.66666666666667,91.02564102564102
2,26,101,0.5,91,25000,25091,70.56,90.90909091,94.94949494949495,99,72.77,91.08910891089108,81.18811881188118
2,26,101,1,182,25000,25182,70.56,81.81818181818181,94.94949494949495,99,75.54,91.08910891089108,89.10891089108911
2,26,101,2,364,25000,25364,70.56,83.83838383838383,94.94949494949495,99,74.3,91.08910891089108,94.05940594059406
2,27,148,0.5,123,25000,25123,70.56,97.32142857142857,99.10714285714286,112,74.1,91.21621621621621,83.10810810810811
2,27,148,1,246,25000,25246,70.56,87.5,99.10714285714286,112,73.62,91.21621621621621,92.56756756756756
2,27,148,2,492,25000,25492,70.56,91.96428571428571,99.10714285714286,112,75.96,91.21621621621621,97.29729729729729
2,28,41,0.5,217,25000,25217,70.56,89.93288590604027,86.57718120805369,149,74.94,95.12195122,100
2,28,41,1,434,25000,25434,70.56,83.22147651006712,86.57718120805369,149,74.93,95.12195122,97.56097561
2,28,41,2,868,25000,25868,70.56,91.27516779,86.57718120805369,149,73.97,95.12195122,100
2,29,104,0.5,245,25000,25245,70.56,58.333333333333336,49.44444444444444,180,74.49,88.46153846153847,98.07692307692308
2,29,104,1,491,25000,25491,70.56,55,49.44444444444444,180,75.99,88.46153846153847,94.23076923076923
2,29,104,2,982,25000,25982,70.56,52.77777777777778,49.44444444444444,180,74.25,88.46153846153847,100
2,30,152,0.5,342,25000,25342,70.56,50.950570342205324,50.19011406844106,263,73.75,88.15789473684211,94.07894736842105
2,30,152,1,684,25000,25684,70.56,53.99239543726236,50.19011406844106,263,75.89,88.15789473684211,100
2,30,152,2,1368,25000,26368,70.56,54.752851711026615,50.19011406844106,263,74.27,88.15789473684211,98.68421053
