Cluster index,Cluster count,Poison rate,Number of poisoned samples,Aux indices,Test indices,Original dataset size,Poisoned dataset size,Number of samples tested on poisoned model,Base silhouette,Clean Model Accuracy,Clean Model Loss,Clean Model Precision,Clean Model Recall,Clean Model F1,Target Model Accuracy,Target Model Loss,Target Model Precision,Target Model Recall,Target Model F1,Subpop Baseline Accuracy,Subpop Baseline Loss,Subpop Baseline Precision,Subpop Baseline Recall,Subpop Baseline F1,Collateral Model Accuracy,Collateral Model Loss,Collateral Model Precision,Collateral Model Recall,Collateral Model F1
24,71,0.5,35,"[38, 121, 127, 183, 187, 274, 569, 630, 681, 803, 837, 967, 991, 1399, 1476, 1668, 1669, 1702, 2045, 2053, 2137, 2435, 2522, 2568, 2634, 2645, 2672, 2684, 2745, 2852, 2883, 2994, 3046, 3153, 3222, 3224, 3367, 3515, 3527, 3668, 3673, 3809, 3928, 4013, 4058, 4089, 4147, 4254, 4306, 4444, 4470, 4670, 4676, 4769, 4899, 4912, 4971, 4987, 5480, 5505, 5520, 5816, 5923, 6080, 6088, 6254, 6281, 6748, 6754, 6794, 6935]","[51, 55, 188, 601, 690, 875, 879, 1036, 1203, 1346, 1365, 1368, 1430, 1485, 1516, 1769, 1799, 1874, 1990, 2154, 2363, 2494, 2792, 2943, 2966, 3037, 3142, 3146, 3383, 3526, 3606, 3817, 4072, 4089, 4146, 4227, 4460, 4469, 4598, 4648, 4882, 4988, 5024, 5030, 5047, 5217, 5410, 5450, 5515, 5626, 5636, 5771, 5830, 5842, 5906, 5923]",7000,7035,56,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,8.928571429,0.94212997,0.044642857,0.5,0.081967213,87.5,0.218895122,0.586538462,0.570588235,0.577130529,52.97324083,0.720048096,0.454414515,0.496527598,0.081967213
24,71,1,71,"[38, 121, 127, 183, 187, 274, 569, 630, 681, 803, 837, 967, 991, 1399, 1476, 1668, 1669, 1702, 2045, 2053, 2137, 2435, 2522, 2568, 2634, 2645, 2672, 2684, 2745, 2852, 2883, 2994, 3046, 3153, 3222, 3224, 3367, 3515, 3527, 3668, 3673, 3809, 3928, 4013, 4058, 4089, 4147, 4254, 4306, 4444, 4470, 4670, 4676, 4769, 4899, 4912, 4971, 4987, 5480, 5505, 5520, 5816, 5923, 6080, 6088, 6254, 6281, 6748, 6754, 6794, 6935]","[51, 55, 188, 601, 690, 875, 879, 1036, 1203, 1346, 1365, 1368, 1430, 1485, 1516, 1769, 1799, 1874, 1990, 2154, 2363, 2494, 2792, 2943, 2966, 3037, 3142, 3146, 3383, 3526, 3606, 3817, 4072, 4089, 4146, 4227, 4460, 4469, 4598, 4648, 4882, 4988, 5024, 5030, 5047, 5217, 5410, 5450, 5515, 5626, 5636, 5771, 5830, 5842, 5906, 5923]",7000,7071,56,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,10.71428571,0.843539685,0.545454545,0.509803922,0.102564103,87.5,0.213774294,0.586538462,0.570588235,0.577130529,52.67591675,0.702311738,0.460714811,0.49464023,0.102564103
24,71,2,142,"[38, 121, 127, 183, 187, 274, 569, 630, 681, 803, 837, 967, 991, 1399, 1476, 1668, 1669, 1702, 2045, 2053, 2137, 2435, 2522, 2568, 2634, 2645, 2672, 2684, 2745, 2852, 2883, 2994, 3046, 3153, 3222, 3224, 3367, 3515, 3527, 3668, 3673, 3809, 3928, 4013, 4058, 4089, 4147, 4254, 4306, 4444, 4470, 4670, 4676, 4769, 4899, 4912, 4971, 4987, 5480, 5505, 5520, 5816, 5923, 6080, 6088, 6254, 6281, 6748, 6754, 6794, 6935]","[51, 55, 188, 601, 690, 875, 879, 1036, 1203, 1346, 1365, 1368, 1430, 1485, 1516, 1769, 1799, 1874, 1990, 2154, 2363, 2494, 2792, 2943, 2966, 3037, 3142, 3146, 3383, 3526, 3606, 3817, 4072, 4089, 4146, 4227, 4460, 4469, 4598, 4648, 4882, 4988, 5024, 5030, 5047, 5217, 5410, 5450, 5515, 5626, 5636, 5771, 5830, 5842, 5906, 5923]",7000,7142,56,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,8.928571429,1.007165164,0.044642857,0.5,0.081967213,87.5,0.222473629,0.586538462,0.570588235,0.577130529,52.75850677,0.731642843,0.452711662,0.494931488,0.081967213
25,93,0.5,46,"[316, 352, 395, 441, 663, 696, 746, 775, 783, 882, 931, 1034, 1046, 1108, 1116, 1119, 1197, 1253, 1359, 1475, 1606, 1622, 1697, 1728, 1762, 1943, 1964, 2069, 2079, 2154, 2162, 2651, 2758, 2809, 2879, 3031, 3089, 3114, 3121, 3154, 3277, 3288, 3364, 3401, 3581, 3797, 3811, 3815, 3854, 4038, 4187, 4333, 4691, 4697, 4724, 4822, 4956, 5064, 5102, 5132, 5175, 5190, 5216, 5233, 5260, 5347, 5350, 5531, 5692, 5803, 5910, 5949, 5951, 5965, 5967, 6002, 6015, 6173, 6193, 6199, 6264, 6344, 6408, 6503, 6515, 6643, 6687, 6741, 6770, 6781, 6823, 6926, 6974]","[4, 305, 548, 593, 758, 900, 941, 989, 1220, 1258, 1267, 1493, 1512, 1602, 1732, 1736, 1775, 1781, 1852, 1862, 1962, 1979, 2136, 2181, 2201, 2270, 2274, 2326, 2361, 2458, 2568, 2570, 2645, 2724, 2795, 2885, 2995, 3004, 3026, 3108, 3133, 3149, 3246, 3252, 3553, 3746, 3829, 3973, 3994, 4021, 4067, 4070, 4169, 4185, 4333, 4349, 4430, 4461, 4561, 4636, 4748, 4843, 4847, 4874, 4893, 4924, 5299, 5434, 5453, 5463, 5484, 5524, 5537, 5568, 5581, 5685, 5952]",7000,7046,77,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,2.597402597,1.000058472,0.012987013,0.5,0.025316456,98.7012987,0.144233065,0.993421053,0.75,0.830022075,53.45226297,0.740205337,0.517301325,0.500160433,0.025316456
25,93,1,93,"[316, 352, 395, 441, 663, 696, 746, 775, 783, 882, 931, 1034, 1046, 1108, 1116, 1119, 1197, 1253, 1359, 1475, 1606, 1622, 1697, 1728, 1762, 1943, 1964, 2069, 2079, 2154, 2162, 2651, 2758, 2809, 2879, 3031, 3089, 3114, 3121, 3154, 3277, 3288, 3364, 3401, 3581, 3797, 3811, 3815, 3854, 4038, 4187, 4333, 4691, 4697, 4724, 4822, 4956, 5064, 5102, 5132, 5175, 5190, 5216, 5233, 5260, 5347, 5350, 5531, 5692, 5803, 5910, 5949, 5951, 5965, 5967, 6002, 6015, 6173, 6193, 6199, 6264, 6344, 6408, 6503, 6515, 6643, 6687, 6741, 6770, 6781, 6823, 6926, 6974]","[4, 305, 548, 593, 758, 900, 941, 989, 1220, 1258, 1267, 1493, 1512, 1602, 1732, 1736, 1775, 1781, 1852, 1862, 1962, 1979, 2136, 2181, 2201, 2270, 2274, 2326, 2361, 2458, 2568, 2570, 2645, 2724, 2795, 2885, 2995, 3004, 3026, 3108, 3133, 3149, 3246, 3252, 3553, 3746, 3829, 3973, 3994, 4021, 4067, 4070, 4169, 4185, 4333, 4349, 4430, 4461, 4561, 4636, 4748, 4843, 4847, 4874, 4893, 4924, 5299, 5434, 5453, 5463, 5484, 5524, 5537, 5568, 5581, 5685, 5952]",7000,7093,77,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,98.7012987,0.563065092,0.993421053,0.75,0.830022075,98.7012987,0.152914127,0.993421053,0.75,0.830022075,46.44862901,0.720693355,0.476936027,0.495222528,0.830022075
25,93,2,186,"[316, 352, 395, 441, 663, 696, 746, 775, 783, 882, 931, 1034, 1046, 1108, 1116, 1119, 1197, 1253, 1359, 1475, 1606, 1622, 1697, 1728, 1762, 1943, 1964, 2069, 2079, 2154, 2162, 2651, 2758, 2809, 2879, 3031, 3089, 3114, 3121, 3154, 3277, 3288, 3364, 3401, 3581, 3797, 3811, 3815, 3854, 4038, 4187, 4333, 4691, 4697, 4724, 4822, 4956, 5064, 5102, 5132, 5175, 5190, 5216, 5233, 5260, 5347, 5350, 5531, 5692, 5803, 5910, 5949, 5951, 5965, 5967, 6002, 6015, 6173, 6193, 6199, 6264, 6344, 6408, 6503, 6515, 6643, 6687, 6741, 6770, 6781, 6823, 6926, 6974]","[4, 305, 548, 593, 758, 900, 941, 989, 1220, 1258, 1267, 1493, 1512, 1602, 1732, 1736, 1775, 1781, 1852, 1862, 1962, 1979, 2136, 2181, 2201, 2270, 2274, 2326, 2361, 2458, 2568, 2570, 2645, 2724, 2795, 2885, 2995, 3004, 3026, 3108, 3133, 3149, 3246, 3252, 3553, 3746, 3829, 3973, 3994, 4021, 4067, 4070, 4169, 4185, 4333, 4349, 4430, 4461, 4561, 4636, 4748, 4843, 4847, 4874, 4893, 4924, 5299, 5434, 5453, 5463, 5484, 5524, 5537, 5568, 5581, 5685, 5952]",7000,7186,77,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,42.85714286,0.720019937,0.471428571,0.22,0.3,98.7012987,0.16650553,0.993421053,0.75,0.830022075,41.39411959,0.717845238,0.413006727,0.412646583,0.3
26,39,0.5,19,"[98, 376, 503, 553, 770, 955, 968, 1264, 1308, 1384, 1560, 1576, 1740, 1809, 1861, 2014, 2049, 2320, 2502, 2509, 2696, 2746, 3697, 3884, 4071, 4114, 4513, 4570, 4699, 4708, 4931, 4934, 5356, 5468, 5648, 5657, 5819, 6105, 6411]","[87, 89, 203, 345, 369, 420, 757, 812, 988, 1031, 1149, 1263, 1384, 1519, 1942, 1982, 2046, 2288, 2400, 2678, 3145, 3714, 4018, 4024, 4328, 4577, 4587, 4902, 4996, 5096, 5108, 5331, 5348, 5401, 5609, 5643, 5817]",7000,7019,37,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,64.86486486,0.727110595,0.59375,0.808823529,0.539712919,91.89189189,0.159594616,0.459459459,0.5,0.478873239,47.27452924,0.720478982,0.399391161,0.448354916,0.539712919
26,39,1,39,"[98, 376, 503, 553, 770, 955, 968, 1264, 1308, 1384, 1560, 1576, 1740, 1809, 1861, 2014, 2049, 2320, 2502, 2509, 2696, 2746, 3697, 3884, 4071, 4114, 4513, 4570, 4699, 4708, 4931, 4934, 5356, 5468, 5648, 5657, 5819, 6105, 6411]","[87, 89, 203, 345, 369, 420, 757, 812, 988, 1031, 1149, 1263, 1384, 1519, 1942, 1982, 2046, 2288, 2400, 2678, 3145, 3714, 4018, 4024, 4328, 4577, 4587, 4902, 4996, 5096, 5108, 5331, 5348, 5401, 5609, 5643, 5817]",7000,7039,37,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,29.72972973,0.756035566,0.436666667,0.31372549,0.25310559,91.89189189,0.168321524,0.459459459,0.5,0.478873239,48.97588371,0.701247514,0.589899974,0.520260887,0.25310559
26,39,2,78,"[98, 376, 503, 553, 770, 955, 968, 1264, 1308, 1384, 1560, 1576, 1740, 1809, 1861, 2014, 2049, 2320, 2502, 2509, 2696, 2746, 3697, 3884, 4071, 4114, 4513, 4570, 4699, 4708, 4931, 4934, 5356, 5468, 5648, 5657, 5819, 6105, 6411]","[87, 89, 203, 345, 369, 420, 757, 812, 988, 1031, 1149, 1263, 1384, 1519, 1942, 1982, 2046, 2288, 2400, 2678, 3145, 3714, 4018, 4024, 4328, 4577, 4587, 4902, 4996, 5096, 5108, 5331, 5348, 5401, 5609, 5643, 5817]",7000,7078,37,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,91.89189189,0.61891523,0.721428571,0.651960784,0.67826087,91.89189189,0.163342591,0.459459459,0.5,0.478873239,52.95672283,0.694795741,0.480883935,0.497427363,0.67826087
27,71,0.5,35,"[55, 104, 164, 324, 339, 405, 434, 444, 466, 603, 839, 993, 1139, 1212, 1263, 1265, 1528, 1534, 1765, 1780, 1831, 2032, 2033, 2172, 2216, 2277, 2414, 2419, 2501, 2594, 2659, 2831, 2849, 2870, 3011, 3317, 3329, 3413, 3698, 3700, 3736, 3889, 4051, 4162, 4387, 4588, 4596, 4643, 4843, 4855, 4949, 4984, 5042, 5071, 5109, 5223, 5272, 5336, 5465, 5533, 5552, 5629, 6069, 6220, 6298, 6498, 6582, 6699, 6795, 6815, 6960]","[215, 431, 507, 565, 630, 644, 765, 912, 944, 969, 1108, 1191, 1234, 1300, 1497, 1503, 1592, 1631, 1641, 1695, 1813, 1818, 1841, 2052, 2066, 2077, 2217, 2280, 2428, 2535, 2552, 2572, 2848, 2898, 2910, 3175, 3238, 3393, 3405, 3443, 3530, 3761, 3857, 4012, 4056, 4085, 4159, 4184, 4359, 4389, 4392, 4494, 4551, 4751, 4763, 4791, 4895, 4947, 5009, 5028, 5194, 5461, 5495, 5536, 5909, 5999, 6045]",7000,7035,67,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,67.1641791,0.616298338,0.375,0.432692308,0.401785714,80.59701493,0.383951217,0.743169399,0.614102564,0.632954067,47.90221341,0.725897554,0.397835251,0.4533096,0.401785714
27,71,1,71,"[55, 104, 164, 324, 339, 405, 434, 444, 466, 603, 839, 993, 1139, 1212, 1263, 1265, 1528, 1534, 1765, 1780, 1831, 2032, 2033, 2172, 2216, 2277, 2414, 2419, 2501, 2594, 2659, 2831, 2849, 2870, 3011, 3317, 3329, 3413, 3698, 3700, 3736, 3889, 4051, 4162, 4387, 4588, 4596, 4643, 4843, 4855, 4949, 4984, 5042, 5071, 5109, 5223, 5272, 5336, 5465, 5533, 5552, 5629, 6069, 6220, 6298, 6498, 6582, 6699, 6795, 6815, 6960]","[215, 431, 507, 565, 630, 644, 765, 912, 944, 969, 1108, 1191, 1234, 1300, 1497, 1503, 1592, 1631, 1641, 1695, 1813, 1818, 1841, 2052, 2066, 2077, 2217, 2280, 2428, 2535, 2552, 2572, 2848, 2898, 2910, 3175, 3238, 3393, 3405, 3443, 3530, 3761, 3857, 4012, 4056, 4085, 4159, 4184, 4359, 4389, 4392, 4494, 4551, 4751, 4763, 4791, 4895, 4947, 5009, 5028, 5194, 5461, 5495, 5536, 5909, 5999, 6045]",7000,7071,67,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,73.13432836,0.633002003,0.3828125,0.471153846,0.422413793,80.59701493,0.312569693,0.743169399,0.614102564,0.632954067,52.82457879,0.701898335,0.486295746,0.497291384,0.422413793
27,71,2,142,"[55, 104, 164, 324, 339, 405, 434, 444, 466, 603, 839, 993, 1139, 1212, 1263, 1265, 1528, 1534, 1765, 1780, 1831, 2032, 2033, 2172, 2216, 2277, 2414, 2419, 2501, 2594, 2659, 2831, 2849, 2870, 3011, 3317, 3329, 3413, 3698, 3700, 3736, 3889, 4051, 4162, 4387, 4588, 4596, 4643, 4843, 4855, 4949, 4984, 5042, 5071, 5109, 5223, 5272, 5336, 5465, 5533, 5552, 5629, 6069, 6220, 6298, 6498, 6582, 6699, 6795, 6815, 6960]","[215, 431, 507, 565, 630, 644, 765, 912, 944, 969, 1108, 1191, 1234, 1300, 1497, 1503, 1592, 1631, 1641, 1695, 1813, 1818, 1841, 2052, 2066, 2077, 2217, 2280, 2428, 2535, 2552, 2572, 2848, 2898, 2910, 3175, 3238, 3393, 3405, 3443, 3530, 3761, 3857, 4012, 4056, 4085, 4159, 4184, 4359, 4389, 4392, 4494, 4551, 4751, 4763, 4791, 4895, 4947, 5009, 5028, 5194, 5461, 5495, 5536, 5909, 5999, 6045]",7000,7142,67,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,28.35820896,0.72165513,0.619047619,0.538461538,0.263736264,80.59701493,0.297176433,0.743169399,0.614102564,0.632954067,46.91113314,0.717791108,0.492410059,0.497554898,0.263736264
28,100,0.5,50,"[20, 197, 218, 284, 293, 332, 377, 391, 422, 423, 428, 591, 638, 750, 942, 1001, 1049, 1062, 1095, 1097, 1163, 1236, 1439, 1572, 1602, 1646, 1732, 1881, 1891, 1937, 1967, 1997, 2075, 2088, 2229, 2240, 2245, 2281, 2326, 2334, 2370, 2382, 2422, 2478, 2584, 2623, 2720, 2721, 2739, 2753, 2886, 2914, 3210, 3304, 3363, 3368, 3608, 3671, 3712, 3883, 3907, 3958, 3977, 4021, 4063, 4145, 4191, 4193, 4197, 4249, 4280, 4503, 4529, 4672, 5001, 5100, 5169, 5242, 5492, 5644, 5683, 5716, 5731, 5793, 5837, 5972, 6122, 6241, 6383, 6415, 6470, 6476, 6572, 6782, 6876, 6895, 6916, 6978, 6988, 6993]","[18, 33, 45, 106, 129, 176, 260, 270, 390, 406, 435, 469, 577, 742, 766, 814, 1081, 1082, 1090, 1305, 1309, 1355, 1369, 1411, 1494, 1522, 1717, 1801, 1811, 1820, 1999, 2070, 2129, 2130, 2141, 2265, 2373, 2454, 2455, 2488, 2493, 2573, 2767, 2814, 2897, 2956, 2958, 3041, 3123, 3136, 3224, 3244, 3248, 3304, 3343, 3539, 3573, 3588, 3922, 3923, 3935, 4030, 4097, 4119, 4142, 4183, 4252, 4415, 4583, 4588, 4622, 4630, 4673, 4692, 4764, 4797, 5004, 5068, 5206, 5244, 5286, 5373, 5426, 5593, 5602, 5668, 5675, 5689, 5803, 5812, 5834, 5933, 6025, 6036]",7000,7050,94,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,71.27659574,0.628651996,0.442857143,0.466315789,0.449577098,82.9787234,0.361328791,0.736708861,0.696842105,0.71275783,48.28212752,0.719487061,0.577257163,0.51411518,0.449577098
28,100,1,100,"[20, 197, 218, 284, 293, 332, 377, 391, 422, 423, 428, 591, 638, 750, 942, 1001, 1049, 1062, 1095, 1097, 1163, 1236, 1439, 1572, 1602, 1646, 1732, 1881, 1891, 1937, 1967, 1997, 2075, 2088, 2229, 2240, 2245, 2281, 2326, 2334, 2370, 2382, 2422, 2478, 2584, 2623, 2720, 2721, 2739, 2753, 2886, 2914, 3210, 3304, 3363, 3368, 3608, 3671, 3712, 3883, 3907, 3958, 3977, 4021, 4063, 4145, 4191, 4193, 4197, 4249, 4280, 4503, 4529, 4672, 5001, 5100, 5169, 5242, 5492, 5644, 5683, 5716, 5731, 5793, 5837, 5972, 6122, 6241, 6383, 6415, 6470, 6476, 6572, 6782, 6876, 6895, 6916, 6978, 6988, 6993]","[18, 33, 45, 106, 129, 176, 260, 270, 390, 406, 435, 469, 577, 742, 766, 814, 1081, 1082, 1090, 1305, 1309, 1355, 1369, 1411, 1494, 1522, 1717, 1801, 1811, 1820, 1999, 2070, 2129, 2130, 2141, 2265, 2373, 2454, 2455, 2488, 2493, 2573, 2767, 2814, 2897, 2956, 2958, 3041, 3123, 3136, 3224, 3244, 3248, 3304, 3343, 3539, 3573, 3588, 3922, 3923, 3935, 4030, 4097, 4119, 4142, 4183, 4252, 4415, 4583, 4588, 4622, 4630, 4673, 4692, 4764, 4797, 5004, 5068, 5206, 5244, 5286, 5373, 5426, 5593, 5602, 5668, 5675, 5689, 5803, 5812, 5834, 5933, 6025, 6036]",7000,7100,94,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,78.72340426,0.600532472,0.567765568,0.512982456,0.485213582,82.9787234,0.360114863,0.736708861,0.696842105,0.71275783,47.40667327,0.713568948,0.491626518,0.494558204,0.485213582
28,100,2,200,"[20, 197, 218, 284, 293, 332, 377, 391, 422, 423, 428, 591, 638, 750, 942, 1001, 1049, 1062, 1095, 1097, 1163, 1236, 1439, 1572, 1602, 1646, 1732, 1881, 1891, 1937, 1967, 1997, 2075, 2088, 2229, 2240, 2245, 2281, 2326, 2334, 2370, 2382, 2422, 2478, 2584, 2623, 2720, 2721, 2739, 2753, 2886, 2914, 3210, 3304, 3363, 3368, 3608, 3671, 3712, 3883, 3907, 3958, 3977, 4021, 4063, 4145, 4191, 4193, 4197, 4249, 4280, 4503, 4529, 4672, 5001, 5100, 5169, 5242, 5492, 5644, 5683, 5716, 5731, 5793, 5837, 5972, 6122, 6241, 6383, 6415, 6470, 6476, 6572, 6782, 6876, 6895, 6916, 6978, 6988, 6993]","[18, 33, 45, 106, 129, 176, 260, 270, 390, 406, 435, 469, 577, 742, 766, 814, 1081, 1082, 1090, 1305, 1309, 1355, 1369, 1411, 1494, 1522, 1717, 1801, 1811, 1820, 1999, 2070, 2129, 2130, 2141, 2265, 2373, 2454, 2455, 2488, 2493, 2573, 2767, 2814, 2897, 2956, 2958, 3041, 3123, 3136, 3224, 3244, 3248, 3304, 3343, 3539, 3573, 3588, 3922, 3923, 3935, 4030, 4097, 4119, 4142, 4183, 4252, 4415, 4583, 4588, 4622, 4630, 4673, 4692, 4764, 4797, 5004, 5068, 5206, 5244, 5286, 5373, 5426, 5593, 5602, 5668, 5675, 5689, 5803, 5812, 5834, 5933, 6025, 6036]",7000,7200,94,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,38.29787234,0.704141895,0.482334869,0.475789474,0.372756558,82.9787234,0.365412553,0.736708861,0.696842105,0.71275783,62.27287744,0.668043245,0.621049777,0.615581473,0.372756558
29,59,0.5,29,"[140, 364, 407, 431, 435, 625, 649, 653, 669, 787, 796, 879, 1045, 1233, 1270, 1364, 1392, 1409, 1518, 1543, 1566, 1714, 2039, 2182, 2212, 2395, 2432, 2826, 3029, 3129, 3237, 3437, 3452, 3457, 3677, 3716, 4048, 4057, 4185, 4210, 4281, 4431, 4841, 5052, 5192, 5224, 5271, 5433, 5563, 5607, 5755, 5810, 5894, 6041, 6263, 6387, 6702, 6722, 6856]","[97, 150, 157, 378, 385, 864, 919, 1148, 1405, 1826, 2103, 2124, 2582, 2600, 2861, 2903, 3079, 3154, 3495, 3545, 3666, 3762, 3803, 3849, 3850, 4202, 4774, 4800, 4825, 5289, 5399, 5428, 5562, 5723, 5732, 6018, 6053]",7000,7029,37,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,67.56756757,0.677158922,0.521666667,0.592857143,0.471428571,94.59459459,0.170479707,0.472972973,0.5,0.486111111,52.54377271,0.703061185,0.552601679,0.541579998,0.471428571
29,59,1,59,"[140, 364, 407, 431, 435, 625, 649, 653, 669, 787, 796, 879, 1045, 1233, 1270, 1364, 1392, 1409, 1518, 1543, 1566, 1714, 2039, 2182, 2212, 2395, 2432, 2826, 3029, 3129, 3237, 3437, 3452, 3457, 3677, 3716, 4048, 4057, 4185, 4210, 4281, 4431, 4841, 5052, 5192, 5224, 5271, 5433, 5563, 5607, 5755, 5810, 5894, 6041, 6263, 6387, 6702, 6722, 6856]","[97, 150, 157, 378, 385, 864, 919, 1148, 1405, 1826, 2103, 2124, 2582, 2600, 2861, 2903, 3079, 3154, 3495, 3545, 3666, 3762, 3803, 3849, 3850, 4202, 4774, 4800, 4825, 5289, 5399, 5428, 5562, 5723, 5732, 6018, 6053]",7000,7059,37,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,21.62162162,0.750289798,0.454741379,0.35,0.195048762,94.59459459,0.143344508,0.472972973,0.5,0.486111111,52.01519656,0.689248637,0.508179529,0.507024198,0.195048762
29,59,2,118,"[140, 364, 407, 431, 435, 625, 649, 653, 669, 787, 796, 879, 1045, 1233, 1270, 1364, 1392, 1409, 1518, 1543, 1566, 1714, 2039, 2182, 2212, 2395, 2432, 2826, 3029, 3129, 3237, 3437, 3452, 3457, 3677, 3716, 4048, 4057, 4185, 4210, 4281, 4431, 4841, 5052, 5192, 5224, 5271, 5433, 5563, 5607, 5755, 5810, 5894, 6041, 6263, 6387, 6702, 6722, 6856]","[97, 150, 157, 378, 385, 864, 919, 1148, 1405, 1826, 2103, 2124, 2582, 2600, 2861, 2903, 3079, 3154, 3495, 3545, 3666, 3762, 3803, 3849, 3850, 4202, 4774, 4800, 4825, 5289, 5399, 5428, 5562, 5723, 5732, 6018, 6053]",7000,7118,37,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,5.405405405,1.033482909,0.027027027,0.5,0.051282051,94.59459459,0.42608501,0.472972973,0.5,0.486111111,53.36967294,0.693339323,0.513398501,0.502367352,0.051282051
30,62,0.5,31,"[0, 41, 310, 544, 689, 697, 711, 848, 911, 970, 1027, 1038, 1085, 1120, 1300, 1512, 1574, 1642, 1708, 2073, 2171, 2221, 2274, 2322, 2353, 2400, 2444, 2583, 2598, 2750, 3043, 3083, 3193, 3932, 4115, 4252, 4289, 4318, 4447, 4544, 4568, 4675, 4780, 4873, 4882, 5060, 5129, 5165, 5172, 5289, 5337, 5422, 5561, 5688, 6046, 6351, 6481, 6486, 6710, 6747, 6751, 6838]","[123, 236, 328, 365, 493, 514, 984, 1038, 1046, 1080, 1097, 1265, 1307, 1319, 1409, 1498, 1526, 1762, 2030, 2034, 2047, 2078, 2173, 2216, 2420, 2577, 2708, 2847, 2888, 3112, 3266, 3283, 3450, 3474, 3478, 3629, 3709, 3755, 3835, 3855, 3880, 3937, 3948, 3954, 4023, 4028, 4078, 4160, 4298, 4518, 4670, 4824, 4839, 4897, 4980, 5022, 5087, 5110, 5236, 5355, 5367, 5549, 5607, 5616, 5661, 5696, 5786, 5889, 5921, 5981]",7000,7031,70,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,57.14285714,0.688412448,0.528174937,0.53718091,0.514338575,77.14285714,0.406441381,0.679506934,0.629300777,0.642857143,47.4892633,0.70505992,0.469945827,0.47030315,0.514338575
30,62,1,62,"[0, 41, 310, 544, 689, 697, 711, 848, 911, 970, 1027, 1038, 1085, 1120, 1300, 1512, 1574, 1642, 1708, 2073, 2171, 2221, 2274, 2322, 2353, 2400, 2444, 2583, 2598, 2750, 3043, 3083, 3193, 3932, 4115, 4252, 4289, 4318, 4447, 4544, 4568, 4675, 4780, 4873, 4882, 5060, 5129, 5165, 5172, 5289, 5337, 5422, 5561, 5688, 6046, 6351, 6481, 6486, 6710, 6747, 6751, 6838]","[123, 236, 328, 365, 493, 514, 984, 1038, 1046, 1080, 1097, 1265, 1307, 1319, 1409, 1498, 1526, 1762, 2030, 2034, 2047, 2078, 2173, 2216, 2420, 2577, 2708, 2847, 2888, 3112, 3266, 3283, 3450, 3474, 3478, 3629, 3709, 3755, 3835, 3855, 3880, 3937, 3948, 3954, 4023, 4028, 4078, 4160, 4298, 4518, 4670, 4824, 4839, 4897, 4980, 5022, 5087, 5110, 5236, 5355, 5367, 5549, 5607, 5616, 5661, 5696, 5786, 5889, 5921, 5981]",7000,7062,70,0.08094892,86.24050215,0.343178017,0.864039442,0.859648836,0.861035503,55.71428571,0.689227402,0.348214286,0.367924528,0.357798165,77.14285714,0.357362524,0.679506934,0.629300777,0.642857143,38.15659068,0.749846481,0.315435672,0.405258422,0.357798165
