Model,Cluster index,Cluster count,Poison rate,Number of poisoned samples,Original dataset size,Poisoned dataset size,Clean Model Accuracy,"Poisoned Model, Clean Subpopulation accuracy (target)","Clean Model, Clean Subpopulation accuracy (subpop baseline)",Number of samples tested on poisoned model,"Poisoned Model, Clean Test Data accuracy (collateral)","Clean Model, Poison Data accuracy","Poisoned Model, Poison Data accuracy"
5,32,300,1.0,300,25000,25300,78.09,69.81132075471699,71.06918238993711,159,80.63,95.66666666666667,48.666666666666664
5,32,300,2.0,600,25000,25600,78.09,72.95597484276729,71.06918238993711,159,80.46,95.66666666666667,33.0
5,33,172,0.5,86,25000,25086,78.09,98.71794871794872,94.87179487179488,78,81.23,93.6046511627907,56.97674418604651
5,33,172,1.0,172,25000,25172,78.09,97.43589743589743,94.87179487179488,78,82.67,93.6046511627907,40.116279069767444
5,33,172,2.0,344,25000,25344,78.09,92.3076923076923,94.87179487179488,78,81.19,93.6046511627907,25.58139534883721
5,34,158,0.5,79,25000,25079,78.09,84.61538461538461,94.23076923076923,52,79.08,94.30379746835443,70.88607594936708
5,34,158,1.0,158,25000,25158,78.09,96.15384615384616,94.23076923076923,52,82.71,94.30379746835443,54.43037974683544
5,34,158,2.0,316,25000,25316,78.09,82.6923076923077,94.23076923076923,52,79.41,94.30379746835443,31.645569620253166
5,35,219,0.5,109,25000,25109,78.09,100.0,100.0,67,81.85,96.80365296803653,61.64383561643836
5,35,219,1.0,219,25000,25219,78.09,97.01492537313433,100.0,67,80.69,96.80365296803653,42.922374429223744
5,35,219,2.0,438,25000,25438,78.09,100.0,100.0,67,81.47,96.80365296803653,28.767123287671232
5,36,315,0.5,157,25000,25157,78.09,79.8780487804878,79.8780487804878,164,83.39,95.23809523809524,66.34920634920636
5,36,315,1.0,315,25000,25315,78.09,78.65853658536585,79.8780487804878,164,79.76,95.23809523809524,39.04761904761905
5,36,315,2.0,630,25000,25630,78.09,55.48780487804878,79.8780487804878,164,78.84,95.23809523809524,23.49206349206349
5,37,293,0.5,146,25000,25146,78.09,94.90445859872611,96.81528662420382,157,82.32,96.9283276450512,66.89419795221843
5,37,293,1.0,293,25000,25293,78.09,87.89808917197452,96.81528662420382,157,81.03,96.9283276450512,55.2901023890785
5,37,293,2.0,586,25000,25586,78.09,92.99363057324841,96.81528662420382,157,82.42,96.9283276450512,24.2320819112628
5,38,268,0.5,134,25000,25134,78.09,76.92307692307692,68.26923076923077,104,82.24,95.14925373134328,68.65671641791045
5,38,268,1.0,268,25000,25268,78.09,75.96153846153847,68.26923076923077,104,80.34,95.14925373134328,50.37313432835821
5,38,268,2.0,536,25000,25536,78.09,70.1923076923077,68.26923076923077,104,81.49,95.14925373134328,32.83582089552239
5,39,309,0.5,154,25000,25154,78.09,86.36363636363636,78.78787878787878,132,81.44,98.38187702265373,61.16504854368932
5,39,309,1.0,309,25000,25309,78.09,85.60606060606061,78.78787878787878,132,80.77,98.38187702265373,43.042071197411005
5,39,309,2.0,618,25000,25618,78.09,79.54545454545455,78.78787878787878,132,81.96,98.38187702265373,34.627831715210355
5,40,261,0.5,130,25000,25130,78.09,58.333333333333336,58.333333333333336,72,79.81,96.55172413793103,58.23754789272031
5,40,261,1.0,261,25000,25261,78.09,61.111111111111114,58.333333333333336,72,80.22,96.55172413793103,41.37931034482759
5,40,261,2.0,522,25000,25522,78.09,61.111111111111114,58.333333333333336,72,81.02,96.55172413793103,22.60536398467433
