Model,Cluster index,Cluster count,Poison rate,Number of poisoned samples,Original dataset size,Poisoned dataset size,Clean Model Accuracy,"Poisoned Model, Clean Subpopulation accuracy (target)","Clean Model, Clean Subpopulation accuracy (subpop baseline)",Number of samples tested on poisoned model,"Poisoned Model, Clean Test Data accuracy (collateral)","Clean Model, Poison Data accuracy","Poisoned Model, Poison Data accuracy"
1,50,328,2.0,198,25000,25198,78.89,69.86301369863014,72.6027397260274,73,80.94,91.46341463414635,71.34146341463415
1,51,268,0.5,39,25000,25039,78.89,73.52941176470588,47.05882352941177,102,78.13,95.8955223880597,78.35820895522389
1,51,268,1.0,78,25000,25078,78.89,80.3921568627451,47.05882352941177,102,79.68,95.8955223880597,73.88059701492537
1,51,268,2.0,156,25000,25156,78.89,69.6078431372549,47.05882352941177,102,79.52,95.8955223880597,66.41791044776119
1,52,166,0.5,21,25000,25021,78.89,100.0,100.0,86,79.77,94.57831325301204,77.71084337349397
1,52,166,1.0,43,25000,25043,78.89,100.0,100.0,86,81.11,94.57831325301204,76.50602409638554
1,52,166,2.0,86,25000,25086,78.89,100.0,100.0,86,82.36,94.57831325301204,71.08433734939759
1,53,291,0.5,71,25000,25071,78.89,94.04761904761905,86.9047619047619,84,80.15,92.09621993127148,79.38144329896907
1,53,291,1.0,143,25000,25143,78.89,75.0,86.9047619047619,84,81.96,92.09621993127148,73.53951890034364
1,53,291,2.0,286,25000,25286,78.89,94.04761904761905,86.9047619047619,84,82.07,92.09621993127148,66.66666666666667
1,54,274,0.5,191,25000,25191,78.89,78.68852459016394,75.40983606557377,122,83.27,91.97080291970804,75.91240875912409
1,54,274,1.0,382,25000,25382,78.89,71.31147540983606,75.40983606557377,122,79.58,91.97080291970804,61.67883211678832
1,54,274,2.0,764,25000,25764,78.89,77.04918032786885,75.40983606557377,122,80.2,91.97080291970804,23.722627737226276
1,55,206,0.5,109,25000,25109,78.89,89.55223880597015,97.01492537313433,67,80.57,97.57281553398059,71.84466019417475
1,55,206,1.0,218,25000,25218,78.89,88.05970149253731,97.01492537313433,67,80.12,97.57281553398059,66.50485436893204
1,55,206,2.0,436,25000,25436,78.89,98.50746268656717,97.01492537313433,67,81.37,97.57281553398059,43.20388349514563
1,56,144,0.5,109,25000,25109,78.89,82.3529411764706,69.11764705882354,68,82.59,91.66666666666667,75.69444444444444
1,56,144,1.0,218,25000,25218,78.89,82.3529411764706,69.11764705882354,68,81.04,91.66666666666667,64.58333333333333
1,56,144,2.0,436,25000,25436,78.89,80.88235294117646,69.11764705882354,68,81.18,91.66666666666667,25.694444444444443
1,57,228,0.5,97,25000,25097,78.89,100.0,100.0,60,80.45,90.78947368421052,72.80701754385964
1,57,228,1.0,195,25000,25195,78.89,96.66666666666667,100.0,60,80.53,90.78947368421052,67.54385964912281
1,57,228,2.0,390,25000,25390,78.89,100.0,100.0,60,77.91,90.78947368421052,42.54385964912281
1,58,309,0.5,174,25000,25174,78.89,78.37837837837837,100.0,74,78.96,92.88025889967638,69.90291262135922
1,58,309,1.0,348,25000,25348,78.89,100.0,100.0,74,80.89,92.88025889967638,55.663430420711975
1,58,309,2.0,696,25000,25696,78.89,98.64864864864865,100.0,74,81.35,92.88025889967638,42.394822006472495
1,59,136,0.5,58,25000,25058,78.89,86.81318681318682,95.6043956043956,91,82.46,95.58823529411765,72.05882352941177
1,59,136,1.0,116,25000,25116,78.89,78.02197802197803,95.6043956043956,91,81.46,95.58823529411765,66.17647058823529
1,59,136,2.0,232,25000,25232,78.89,62.637362637362635,95.6043956043956,91,79.62,95.58823529411765,58.088235294117645
1,60,218,0.5,148,25000,25148,78.89,64.91228070175438,71.05263157894737,114,78.55,95.87155963302752,68.34862385321101
1,60,218,1.0,296,25000,25296,78.89,57.01754385964912,71.05263157894737,114,75.78,95.87155963302752,39.908256880733944
1,60,218,2.0,592,25000,25592,78.89,57.89473684210526,71.05263157894737,114,79.52,95.87155963302752,36.23853211009175
1,61,243,0.5,84,25000,25084,78.89,82.75862068965517,79.3103448275862,58,80.59,96.70781893004116,72.01646090534979
1,61,243,1.0,168,25000,25168,78.89,86.20689655172414,79.3103448275862,58,79.31,96.70781893004116,70.37037037037037
1,61,243,2.0,336,25000,25336,78.89,70.6896551724138,79.3103448275862,58,79.42,96.70781893004116,53.49794238683128
1,62,245,0.5,163,25000,25163,78.89,77.77777777777777,61.904761904761905,126,81.67,93.87755102040816,69.79591836734694
1,62,245,1.0,326,25000,25326,78.89,73.01587301587301,61.904761904761905,126,81.03,93.87755102040816,52.6530612244898
1,62,245,2.0,652,25000,25652,78.89,71.42857142857143,61.904761904761905,126,80.08,93.87755102040816,31.020408163265305
1,63,237,0.5,71,25000,25071,78.89,54.651162790697676,86.04651162790698,86,80.9,91.9831223628692,74.68354430379746
1,63,237,1.0,143,25000,25143,78.89,88.37209302325581,86.04651162790698,86,81.79,91.9831223628692,65.82278481012658
1,63,237,2.0,286,25000,25286,78.89,93.02325581395348,86.04651162790698,86,78.81,91.9831223628692,54.85232067510549
1,64,175,0.5,89,25000,25089,78.89,100.0,100.0,88,80.96,93.14285714285714,66.85714285714286
1,64,175,1.0,179,25000,25179,78.89,97.72727272727273,100.0,88,78.85,93.14285714285714,56.57142857142857
1,64,175,2.0,358,25000,25358,78.89,95.45454545454545,100.0,88,79.59,93.14285714285714,34.857142857142854
1,65,235,0.5,92,25000,25092,78.89,94.91525423728814,94.91525423728814,59,81.4,95.31914893617021,71.06382978723404
1,65,235,1.0,185,25000,25185,78.89,98.30508474576271,94.91525423728814,59,82.19,95.31914893617021,71.06382978723404
1,65,235,2.0,370,25000,25370,78.89,94.91525423728814,94.91525423728814,59,81.56,95.31914893617021,54.8936170212766
1,66,172,0.5,43,25000,25043,78.89,96.72131147540983,99.18032786885246,122,80.47,95.93023255813954,78.48837209302326
1,66,172,1.0,86,25000,25086,78.89,96.72131147540983,99.18032786885246,122,81.17,95.93023255813954,67.44186046511628
1,66,172,2.0,172,25000,25172,78.89,96.72131147540983,99.18032786885246,122,81.83,95.93023255813954,73.83720930232558
1,67,222,0.5,56,25000,25056,78.89,100.0,100.0,97,81.13,95.49549549549549,77.92792792792793
1,67,222,1.0,113,25000,25113,78.89,100.0,100.0,97,80.7,95.49549549549549,71.62162162162163
1,67,222,2.0,226,25000,25226,78.89,98.96907216494846,100.0,97,80.45,95.49549549549549,58.108108108108105
1,68,251,0.5,121,25000,25121,78.89,83.16831683168317,97.02970297029702,101,81.36,92.03187250996017,68.12749003984064
1,68,251,1.0,243,25000,25243,78.89,98.01980198019803,97.02970297029702,101,80.4,92.03187250996017,63.745019920318725
1,68,251,2.0,486,25000,25486,78.89,91.08910891089108,97.02970297029702,101,81.09,92.03187250996017,35.059760956175296
1,69,242,0.5,133,25000,25133,78.89,70.71428571428571,65.0,140,81.4,95.45454545454545,64.0495867768595
1,69,242,1.0,267,25000,25267,78.89,62.857142857142854,65.0,140,81.92,95.45454545454545,55.78512396694215
1,69,242,2.0,534,25000,25534,78.89,57.142857142857146,65.0,140,81.07,95.45454545454545,32.64462809917355
1,70,225,0.5,111,25000,25111,78.89,89.32038834951456,88.3495145631068,103,79.27,97.33333333333333,69.33333333333333
1,70,225,1.0,222,25000,25222,78.89,86.40776699029126,88.3495145631068,103,81.2,97.33333333333333,68.88888888888889
1,70,225,2.0,444,25000,25444,78.89,84.46601941747574,88.3495145631068,103,78.38,97.33333333333333,31.11111111111111
1,71,184,0.5,226,25000,25226,78.89,90.0709219858156,90.78014184397163,141,78.52,92.93478260869566,55.43478260869565
1,71,184,1.0,452,25000,25452,78.89,94.32624113475177,90.78014184397163,141,79.8,92.93478260869566,32.608695652173914
1,71,184,2.0,904,25000,25904,78.89,90.78014184397163,90.78014184397163,141,79.89,92.93478260869566,18.47826086956522
1,72,248,0.5,256,25000,25256,78.89,44.18604651162791,36.627906976744185,172,81.08,94.75806451612904,51.61290322580645
1,72,248,1.0,512,25000,25512,78.89,34.883720930232556,36.627906976744185,172,79.63,94.75806451612904,31.048387096774192
1,72,248,2.0,1024,25000,26024,78.89,45.93023255813954,36.627906976744185,172,81.13,94.75806451612904,26.612903225806452
1,73,257,0.5,137,25000,25137,78.89,94.73684210526316,100.0,76,79.13,91.43968871595331,61.08949416342413
1,73,257,1.0,275,25000,25275,78.89,100.0,100.0,76,80.8,91.43968871595331,62.64591439688716
1,73,257,2.0,550,25000,25550,78.89,98.6842105263158,100.0,76,80.45,91.43968871595331,49.416342412451364
1,74,146,0.5,195,25000,25195,78.89,61.76470588235294,57.35294117647059,136,79.1,94.52054794520548,51.36986301369863
1,74,146,1.0,390,25000,25390,78.89,63.23529411764706,57.35294117647059,136,81.39,94.52054794520548,43.15068493150685
1,74,146,2.0,780,25000,25780,78.89,58.088235294117645,57.35294117647059,136,80.25,94.52054794520548,13.698630136986301
1,75,290,0.5,207,25000,25207,78.89,80.32786885245902,77.04918032786885,122,80.15,92.75862068965517,67.24137931034483
1,75,290,1.0,415,25000,25415,78.89,72.1311475409836,77.04918032786885,122,81.49,92.75862068965517,50.3448275862069
1,75,290,2.0,830,25000,25830,78.89,72.1311475409836,77.04918032786885,122,82.04,92.75862068965517,28.96551724137931
1,76,270,0.5,264,25000,25264,78.89,58.98876404494382,60.1123595505618,178,78.2,88.14814814814815,57.407407407407405
1,76,270,1.0,529,25000,25529,78.89,56.741573033707866,60.1123595505618,178,78.29,88.14814814814815,39.25925925925926
1,76,270,2.0,1058,25000,26058,78.89,67.97752808988764,60.1123595505618,178,77.78,88.14814814814815,21.48148148148148
1,77,311,0.5,142,25000,25142,78.89,61.206896551724135,59.48275862068966,116,80.93,95.17684887459806,76.84887459807074
1,77,311,1.0,285,25000,25285,78.89,75.0,59.48275862068966,116,80.24,95.17684887459806,59.48553054662379
1,77,311,2.0,570,25000,25570,78.89,71.55172413793103,59.48275862068966,116,79.7,95.17684887459806,53.37620578778135
1,78,137,0.5,179,25000,25179,78.89,63.24786324786325,62.39316239316239,117,80.93,94.16058394160584,56.2043795620438
1,78,137,1.0,358,25000,25358,78.89,66.66666666666667,62.39316239316239,117,76.86,94.16058394160584,27.73722627737226
1,78,137,2.0,716,25000,25716,78.89,64.95726495726495,62.39316239316239,117,76.77,94.16058394160584,18.248175182481752
1,79,306,0.5,264,25000,25264,78.89,52.41379310344828,40.689655172413794,145,79.18,93.4640522875817,63.071895424836605
1,79,306,1.0,529,25000,25529,78.89,55.172413793103445,40.689655172413794,145,79.96,93.4640522875817,45.09803921568628
1,79,306,2.0,1058,25000,26058,78.89,50.3448275862069,40.689655172413794,145,79.54,93.4640522875817,17.647058823529413
1,80,258,0.5,293,25000,25293,78.89,53.84615384615385,50.0,156,79.41,96.89922480620154,57.36434108527132
1,80,258,1.0,587,25000,25587,78.89,57.05128205128205,50.0,156,81.92,96.89922480620154,32.945736434108525
1,80,258,2.0,1174,25000,26174,78.89,50.64102564102564,50.0,156,79.8,96.89922480620154,14.728682170542635
1,81,231,0.5,303,25000,25303,78.89,46.774193548387096,59.67741935483871,62,79.54,89.17748917748918,45.45454545454545
1,81,231,1.0,607,25000,25607,78.89,61.29032258064516,59.67741935483871,62,79.27,89.17748917748918,29.004329004329005
1,81,231,2.0,1214,25000,26214,78.89,69.35483870967742,59.67741935483871,62,79.68,89.17748917748918,15.584415584415584
1,82,271,0.5,86,25000,25086,78.89,73.58490566037736,84.90566037735849,53,78.25,92.619926199262,71.95571955719558
1,82,271,1.0,172,25000,25172,78.89,84.90566037735849,84.90566037735849,53,79.89,92.619926199262,71.58671586715867
1,82,271,2.0,344,25000,25344,78.89,88.67924528301887,84.90566037735849,53,80.43,92.619926199262,53.13653136531365
1,83,145,0.5,131,25000,25131,78.89,90.9090909090909,98.48484848484848,132,80.17,95.17241379310344,67.58620689655173
1,83,145,1.0,262,25000,25262,78.89,97.72727272727273,98.48484848484848,132,78.94,95.17241379310344,52.41379310344828
1,83,145,2.0,524,25000,25524,78.89,96.96969696969697,98.48484848484848,132,80.49,95.17241379310344,34.48275862068966
1,84,167,0.5,124,25000,25124,78.89,86.40776699029126,89.32038834951456,103,80.29,96.40718562874251,63.47305389221557
1,84,167,1.0,248,25000,25248,78.89,91.2621359223301,89.32038834951456,103,81.06,96.40718562874251,62.275449101796404
1,84,167,2.0,496,25000,25496,78.89,79.6116504854369,89.32038834951456,103,79.7,96.40718562874251,31.137724550898202
1,85,172,0.5,90,25000,25090,78.89,90.14084507042253,94.36619718309859,71,81.45,93.02325581395348,73.25581395348837
1,85,172,1.0,180,25000,25180,78.89,94.36619718309859,94.36619718309859,71,82.11,93.02325581395348,57.55813953488372
1,85,172,2.0,360,25000,25360,78.89,74.64788732394366,94.36619718309859,71,81.17,93.02325581395348,48.25581395348837
1,86,246,0.5,126,25000,25126,78.89,67.70833333333333,67.70833333333333,96,82.09,91.869918699187,66.66666666666667
1,86,246,1.0,253,25000,25253,78.89,72.91666666666667,67.70833333333333,96,79.44,91.869918699187,59.75609756097561
1,86,246,2.0,506,25000,25506,78.89,66.66666666666667,67.70833333333333,96,79.54,91.869918699187,40.24390243902439
1,87,120,0.5,38,25000,25038,78.89,51.21951219512195,65.85365853658537,82,81.41,92.5,75.0
1,87,120,1.0,76,25000,25076,78.89,52.4390243902439,65.85365853658537,82,78.19,92.5,55.833333333333336
1,87,120,2.0,152,25000,25152,78.89,56.09756097560975,65.85365853658537,82,80.56,92.5,55.0
1,88,219,0.5,253,25000,25253,78.89,82.32044198895028,80.66298342541437,181,80.32,94.06392694063926,57.077625570776256
1,88,219,1.0,507,25000,25507,78.89,79.00552486187846,80.66298342541437,181,79.98,94.06392694063926,38.81278538812786
1,88,219,2.0,1014,25000,26014,78.89,76.24309392265194,80.66298342541437,181,81.26,94.06392694063926,17.80821917808219
1,89,252,0.5,114,25000,25114,78.89,86.5979381443299,90.72164948453609,97,81.57,95.63492063492063,73.01587301587301
1,89,252,1.0,229,25000,25229,78.89,85.56701030927834,90.72164948453609,97,81.18,95.63492063492063,59.92063492063492
1,89,252,2.0,458,25000,25458,78.89,91.75257731958763,90.72164948453609,97,81.26,95.63492063492063,41.26984126984127
1,90,236,0.5,174,25000,25174,78.89,75.17241379310344,81.37931034482759,145,79.97,91.52542372881356,64.40677966101696
1,90,236,1.0,349,25000,25349,78.89,75.86206896551724,81.37931034482759,145,80.62,91.52542372881356,61.86440677966102
1,90,236,2.0,698,25000,25698,78.89,68.27586206896552,81.37931034482759,145,81.14,91.52542372881356,30.93220338983051
1,91,192,0.5,108,25000,25108,78.89,100.0,100.0,84,80.78,93.22916666666667,74.47916666666667
1,91,192,1.0,217,25000,25217,78.89,100.0,100.0,84,80.1,93.22916666666667,62.5
1,91,192,2.0,434,25000,25434,78.89,100.0,100.0,84,76.75,93.22916666666667,28.125
1,92,227,0.5,68,25000,25068,78.89,91.42857142857143,80.0,35,81.55,96.47577092511013,74.00881057268722
1,92,227,1.0,137,25000,25137,78.89,88.57142857142857,80.0,35,81.41,96.47577092511013,67.40088105726872
1,92,227,2.0,274,25000,25274,78.89,88.57142857142857,80.0,35,80.75,96.47577092511013,48.89867841409691
1,93,330,0.5,0,25000,25000,78.89,71.875,98.4375,64,76.21,93.03030303030303,77.87878787878788
1,93,330,1.0,0,25000,25000,78.89,71.875,98.4375,64,78.27,93.03030303030303,80.60606060606061
1,93,330,2.0,0,25000,25000,78.89,96.875,98.4375,64,80.52,93.03030303030303,82.72727272727273
1,94,179,0.5,73,25000,25073,78.89,91.93548387096774,96.7741935483871,62,80.99,93.85474860335195,74.86033519553072
1,94,179,1.0,147,25000,25147,78.89,93.54838709677419,96.7741935483871,62,79.94,93.85474860335195,60.33519553072626
1,94,179,2.0,294,25000,25294,78.89,96.7741935483871,96.7741935483871,62,80.39,93.85474860335195,51.39664804469274
1,95,264,0.5,251,25000,25251,78.89,94.44444444444444,91.66666666666667,108,79.62,92.04545454545455,60.984848484848484
1,95,264,1.0,503,25000,25503,78.89,83.33333333333333,91.66666666666667,108,76.8,92.04545454545455,33.333333333333336
1,95,264,2.0,1006,25000,26006,78.89,84.25925925925925,91.66666666666667,108,79.49,92.04545454545455,31.818181818181817
1,96,414,0.5,137,25000,25137,78.89,90.9090909090909,96.1038961038961,77,79.19,92.512077294686,71.25603864734299
1,96,414,1.0,274,25000,25274,78.89,98.7012987012987,96.1038961038961,77,78.07,92.512077294686,74.39613526570048
1,96,414,2.0,548,25000,25548,78.89,94.8051948051948,96.1038961038961,77,80.44,92.512077294686,60.628019323671495
1,97,161,0.5,132,25000,25132,78.89,96.22641509433963,94.33962264150944,106,81.44,93.16770186335404,65.21739130434783
1,97,161,1.0,265,25000,25265,78.89,83.9622641509434,94.33962264150944,106,80.61,93.16770186335404,49.68944099378882
1,97,161,2.0,530,25000,25530,78.89,95.28301886792453,94.33962264150944,106,79.71,93.16770186335404,28.571428571428573
1,98,203,0.5,133,25000,25133,78.89,100.0,100.0,45,79.02,92.61083743842364,70.44334975369458
1,98,203,1.0,266,25000,25266,78.89,91.11111111111111,100.0,45,79.98,92.61083743842364,59.11330049261084
1,98,203,2.0,532,25000,25532,78.89,100.0,100.0,45,80.72,92.61083743842364,34.48275862068966
1,99,166,0.5,194,25000,25194,78.89,52.30769230769231,46.15384615384615,130,79.98,93.37349397590361,63.855421686746986
1,99,166,1.0,389,25000,25389,78.89,57.69230769230769,46.15384615384615,130,81.65,93.37349397590361,41.566265060240966
1,99,166,2.0,778,25000,25778,78.89,60.76923076923077,46.15384615384615,130,81.02,93.37349397590361,18.674698795180724
2,0,371,0.5,196,25000,25196,78.89,99.38271604938272,99.38271604938272,162,78.23,92.99191374663073,68.73315363881402
2,0,371,1.0,392,25000,25392,78.89,98.76543209876543,99.38271604938272,162,77.76,92.99191374663073,51.482479784366575
2,0,371,2.0,784,25000,25784,78.89,99.38271604938272,99.38271604938272,162,78.03,92.99191374663073,46.900269541778975
2,1,227,0.5,163,25000,25163,78.89,75.28089887640449,78.65168539325843,89,80.4,96.47577092511013,61.67400881057269
2,1,227,1.0,327,25000,25327,78.89,75.28089887640449,78.65168539325843,89,79.05,96.47577092511013,32.158590308370044
2,1,227,2.0,654,25000,25654,78.89,88.76404494382022,78.65168539325843,89,81.82,96.47577092511013,25.991189427312776
2,2,339,0.5,206,25000,25206,78.89,58.169934640522875,60.78431372549019,153,80.03,92.62536873156343,64.89675516224189
2,2,339,1.0,413,25000,25413,78.89,47.712418300653596,60.78431372549019,153,80.68,92.62536873156343,60.766961651917406
2,2,339,2.0,826,25000,25826,78.89,54.248366013071895,60.78431372549019,153,78.55,92.62536873156343,33.92330383480826
2,3,357,0.5,82,25000,25082,78.89,75.0,78.94736842105263,76,80.85,91.87675070028011,76.75070028011204
2,3,357,1.0,164,25000,25164,78.89,71.05263157894737,78.94736842105263,76,77.12,91.87675070028011,65.26610644257703
2,3,357,2.0,328,25000,25328,78.89,77.63157894736842,78.94736842105263,76,81.31,91.87675070028011,67.50700280112045
2,4,166,0.5,51,25000,25051,78.89,100.0,100.0,141,82.99,92.16867469879519,81.32530120481928
2,4,166,1.0,102,25000,25102,78.89,100.0,100.0,141,80.48,92.16867469879519,68.67469879518072
2,4,166,2.0,204,25000,25204,78.89,100.0,100.0,141,81.29,92.16867469879519,67.46987951807229
2,5,306,0.5,280,25000,25280,78.89,59.689922480620154,53.48837209302326,129,82.0,93.13725490196079,67.6470588235294
2,5,306,1.0,560,25000,25560,78.89,47.286821705426355,53.48837209302326,129,79.81,93.13725490196079,51.96078431372549
2,5,306,2.0,1120,25000,26120,78.89,62.7906976744186,53.48837209302326,129,80.07,93.13725490196079,20.58823529411765
2,6,390,0.5,121,25000,25121,78.89,96.26168224299066,99.06542056074767,107,82.07,95.12820512820512,71.28205128205128
2,6,390,1.0,242,25000,25242,78.89,88.78504672897196,99.06542056074767,107,76.63,95.12820512820512,60.256410256410255
2,6,390,2.0,484,25000,25484,78.89,95.32710280373831,99.06542056074767,107,80.45,95.12820512820512,52.82051282051282
2,7,337,0.5,128,25000,25128,78.89,100.0,100.0,120,81.33,94.3620178041543,73.29376854599407
2,7,337,1.0,256,25000,25256,78.89,99.16666666666667,100.0,120,80.0,94.3620178041543,68.5459940652819
2,7,337,2.0,512,25000,25512,78.89,99.16666666666667,100.0,120,80.23,94.3620178041543,46.88427299703264
2,8,354,0.5,141,25000,25141,78.89,100.0,100.0,139,82.49,95.19774011299435,74.01129943502825
2,8,354,1.0,283,25000,25283,78.89,100.0,100.0,139,79.96,95.19774011299435,66.38418079096046
2,8,354,2.0,566,25000,25566,78.89,100.0,100.0,139,78.7,95.19774011299435,50.282485875706215
2,9,292,0.5,242,25000,25242,78.89,72.64957264957265,67.52136752136752,117,82.41,93.15068493150685,64.72602739726027
2,9,292,1.0,485,25000,25485,78.89,71.7948717948718,67.52136752136752,117,78.89,93.15068493150685,38.013698630136986
2,9,292,2.0,970,25000,25970,78.89,72.64957264957265,67.52136752136752,117,80.11,93.15068493150685,27.397260273972602
2,10,173,0.5,19,25000,25019,78.89,86.45833333333333,78.125,96,78.14,93.0635838150289,75.72254335260115
2,10,173,1.0,39,25000,25039,78.89,86.45833333333333,78.125,96,79.57,93.0635838150289,75.14450867052022
2,10,173,2.0,78,25000,25078,78.89,62.5,78.125,96,76.03,93.0635838150289,65.3179190751445
2,11,318,0.5,44,25000,25044,78.89,88.88888888888889,91.66666666666667,36,80.46,90.88050314465409,75.47169811320755
2,11,318,1.0,88,25000,25088,78.89,94.44444444444444,91.66666666666667,36,82.28,90.88050314465409,76.72955974842768
2,11,318,2.0,176,25000,25176,78.89,88.88888888888889,91.66666666666667,36,82.69,90.88050314465409,71.69811320754717
2,12,329,0.5,38,25000,25038,78.89,100.0,100.0,86,82.74,92.70516717325228,80.85106382978724
2,12,329,1.0,76,25000,25076,78.89,100.0,100.0,86,81.69,92.70516717325228,78.11550151975683
2,12,329,2.0,152,25000,25152,78.89,98.83720930232558,100.0,86,77.43,92.70516717325228,63.525835866261396
2,13,283,0.5,86,25000,25086,78.89,96.875,96.875,32,79.5,95.40636042402826,73.85159010600707
2,13,283,1.0,172,25000,25172,78.89,93.75,96.875,32,78.63,95.40636042402826,65.01766784452296
2,13,283,2.0,344,25000,25344,78.89,96.875,96.875,32,78.32,95.40636042402826,46.28975265017668
2,14,254,0.5,50,25000,25050,78.89,61.224489795918366,79.59183673469387,98,79.46,92.51968503937007,72.83464566929133
2,14,254,1.0,100,25000,25100,78.89,82.65306122448979,79.59183673469387,98,80.05,92.51968503937007,75.19685039370079
2,14,254,2.0,200,25000,25200,78.89,81.63265306122449,79.59183673469387,98,82.36,92.51968503937007,66.92913385826772
2,15,235,0.5,157,25000,25157,78.89,70.96774193548387,62.096774193548384,124,79.96,92.76595744680851,61.702127659574465
2,15,235,1.0,315,25000,25315,78.89,62.096774193548384,62.096774193548384,124,81.94,92.76595744680851,54.46808510638298
2,15,235,2.0,630,25000,25630,78.89,65.3225806451613,62.096774193548384,124,79.94,92.76595744680851,37.02127659574468
2,16,330,0.5,71,25000,25071,78.89,89.52380952380952,88.57142857142857,105,80.91,94.84848484848484,77.27272727272727
2,16,330,1.0,142,25000,25142,78.89,84.76190476190476,88.57142857142857,105,80.85,94.84848484848484,69.0909090909091
2,16,330,2.0,284,25000,25284,78.89,87.61904761904762,88.57142857142857,105,75.59,94.84848484848484,60.90909090909091
2,17,163,0.5,101,25000,25101,78.89,86.07594936708861,86.07594936708861,79,80.06,95.70552147239263,72.39263803680981
2,17,163,1.0,203,25000,25203,78.89,84.81012658227849,86.07594936708861,79,78.2,95.70552147239263,57.05521472392638
2,17,163,2.0,406,25000,25406,78.89,49.36708860759494,86.07594936708861,79,78.86,95.70552147239263,26.380368098159508
2,18,279,0.5,46,25000,25046,78.89,87.27272727272727,76.36363636363636,55,79.78,94.9820788530466,77.77777777777777
2,18,279,1.0,93,25000,25093,78.89,69.0909090909091,76.36363636363636,55,81.25,94.9820788530466,78.13620071684588
2,18,279,2.0,186,25000,25186,78.89,83.63636363636364,76.36363636363636,55,80.77,94.9820788530466,66.66666666666667
2,19,295,0.5,210,25000,25210,78.89,89.68253968253968,92.06349206349206,126,81.31,92.54237288135593,67.79661016949153
2,19,295,1.0,420,25000,25420,78.89,93.65079365079364,92.06349206349206,126,80.31,92.54237288135593,50.16949152542373
2,19,295,2.0,840,25000,25840,78.89,68.25396825396825,92.06349206349206,126,79.09,92.54237288135593,24.06779661016949
2,20,220,0.5,135,25000,25135,78.89,83.13253012048193,89.1566265060241,83,80.6,94.0909090909091,68.63636363636364
2,20,220,1.0,270,25000,25270,78.89,90.36144578313252,89.1566265060241,83,77.09,94.0909090909091,51.81818181818182
2,20,220,2.0,540,25000,25540,78.89,83.13253012048193,89.1566265060241,83,80.83,94.0909090909091,38.18181818181818
2,21,220,0.5,9,25000,25009,78.89,87.09677419354838,96.7741935483871,62,80.07,92.72727272727273,79.54545454545455
2,21,220,1.0,19,25000,25019,78.89,98.38709677419355,96.7741935483871,62,79.06,92.72727272727273,73.18181818181819
2,21,220,2.0,38,25000,25038,78.89,96.7741935483871,96.7741935483871,62,81.11,92.72727272727273,77.72727272727273
2,22,185,0.5,98,25000,25098,78.89,76.05633802816901,69.01408450704226,71,81.25,94.05405405405405,74.5945945945946
2,22,185,1.0,197,25000,25197,78.89,76.05633802816901,69.01408450704226,71,82.33,94.05405405405405,59.45945945945946
2,22,185,2.0,394,25000,25394,78.89,71.83098591549296,69.01408450704226,71,79.66,94.05405405405405,47.567567567567565
2,23,185,0.5,219,25000,25219,78.89,66.92307692307692,62.30769230769231,130,81.11,91.89189189189189,62.16216216216216
2,23,185,1.0,438,25000,25438,78.89,70.0,62.30769230769231,130,81.09,91.89189189189189,41.62162162162162
2,23,185,2.0,876,25000,25876,78.89,58.46153846153846,62.30769230769231,130,77.64,91.89189189189189,19.45945945945946
2,24,296,0.5,460,25000,25460,78.89,83.87096774193549,76.34408602150538,186,78.39,94.5945945945946,52.7027027027027
2,24,296,1.0,921,25000,25921,78.89,82.25806451612904,76.34408602150538,186,80.21,94.5945945945946,22.2972972972973
2,24,296,2.0,1842,25000,26842,78.89,83.87096774193549,76.34408602150538,186,80.17,94.5945945945946,11.824324324324325
2,25,286,0.5,0,25000,25000,78.89,98.6842105263158,100.0,76,81.19,95.1048951048951,78.32167832167832
2,25,286,1.0,0,25000,25000,78.89,100.0,100.0,76,80.54,95.1048951048951,78.67132867132867
2,25,286,2.0,0,25000,25000,78.89,100.0,100.0,76,78.83,95.1048951048951,76.92307692307692
2,26,228,0.5,141,25000,25141,78.89,48.59154929577465,55.63380281690141,142,80.02,92.98245614035088,66.2280701754386
2,26,228,1.0,282,25000,25282,78.89,52.816901408450704,55.63380281690141,142,80.13,92.98245614035088,65.78947368421052
2,26,228,2.0,564,25000,25564,78.89,54.225352112676056,55.63380281690141,142,80.62,92.98245614035088,47.80701754385965
2,27,233,0.5,93,25000,25093,78.89,59.57446808510638,87.23404255319149,94,80.65,92.27467811158799,74.2489270386266
2,27,233,1.0,187,25000,25187,78.89,70.2127659574468,87.23404255319149,94,80.79,92.27467811158799,66.95278969957081
2,27,233,2.0,374,25000,25374,78.89,86.17021276595744,87.23404255319149,94,77.11,92.27467811158799,48.497854077253216
2,28,211,0.5,71,25000,25071,78.89,94.6236559139785,98.9247311827957,93,79.91,91.94312796208531,73.45971563981043
2,28,211,1.0,143,25000,25143,78.89,93.54838709677419,98.9247311827957,93,79.0,91.94312796208531,69.66824644549763
2,28,211,2.0,286,25000,25286,78.89,98.9247311827957,98.9247311827957,93,78.86,91.94312796208531,45.023696682464454
2,29,269,0.5,97,25000,25097,78.89,98.0952380952381,99.04761904761905,105,81.78,94.42379182156134,70.26022304832713
